"Garden","Year","Population","Family","Region","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","Group"
NA,NA,"G13","G13_04","Margin",-1.17681373760493,-0.844280574407588,1.13941969220613,-0.0276075885753763,-0.919769166342479,-0.306883615609429,0.0820248114522537,-0.134000473460588,-0.0435841825583809,-0.14214740834202,0.00889089951345926,"Margin"
NA,NA,"G13","G13_05","Margin",-1.18059506495823,-0.843744107482737,1.13879979322428,-0.025104672838366,-0.921373832695601,-0.307688125495043,0.0799180130901278,-0.127617896491746,-0.044603077477688,-0.144077437480881,0.00542669529347268,"Margin"
NA,NA,"G18","G18_01","Margin",-0.814579359613938,-1.7128190866031,-0.411157465051285,-0.322710595754463,-0.181681727831027,-0.0543258762220823,-0.35272156687296,-0.165273454399119,-0.183694817612954,-0.123653780718548,0.0647407900672255,"Margin"
NA,NA,"G18","G18_02","Margin",-0.775919281424598,-1.63924608677006,-0.402623186274004,-0.311691280935002,-0.187047149555741,-0.0467561729744913,-0.328818009981587,-0.137473536615686,-0.17667363021802,-0.118388278353165,0.0389383858109553,"Margin"
NA,NA,"G18","G18_03","Margin",-0.757713139959318,-1.59959655209515,-0.408128431846098,-0.321385500789744,-0.234571274214985,-0.0723380029227072,-0.304777583885052,-0.139405492576251,-0.184793950382898,-0.109384443140348,0.0419411271517083,"Margin"
NA,NA,"G57","G57_01","Margin",-0.988841915596922,-0.520190364599062,1.16248612196252,-0.286736059103215,-1.18328903412554,-0.288114510070787,0.109753517203048,-0.0354104026521576,-0.0232562800469371,-0.111899244185995,0.00899508425720467,"Margin"
NA,NA,"G57","G57_02","Margin",-0.991345118545652,-0.520669172088909,1.16018548667829,-0.287501976021609,-1.18519721920439,-0.287557885129402,0.109466007753637,-0.0403233085482031,-0.0218661721669569,-0.111271097779189,0.00890829445292048,"Margin"
NA,NA,"G57","G57_03","Margin",-1.03582940315781,-0.597109779952637,1.15282275626198,-0.284167202819222,-1.18107849600471,-0.298602589279593,0.0858057048582738,-0.05029771642053,-0.0355371233518354,-0.121082719960665,0.026565190226611,"Margin"
NA,NA,"G57","G57_04","Margin",-0.991652812671376,-0.474211015351974,1.15227730423073,-0.28552392481544,-1.17829915409774,-0.34976492764071,0.127464394778881,-0.0505055969581206,-0.0329296280118686,-0.103626125990264,0.0136650616851252,"Margin"
NA,NA,"G57","G57_05","Margin",-0.999961424330738,-0.574321998488431,1.14967047368458,-0.252035066922876,-1.18459292690621,-0.292870070996245,0.120305879568272,-0.107843926974374,-0.00732508894886588,-0.0980618188840937,-0.0074533586839369,"Margin"
NA,NA,"G57","G57_06","Margin",-1.05283318607186,-0.625176394855447,1.15357945176866,-0.259386120988046,-1.16851335888653,-0.295164922329731,0.0900826445368462,-0.047154881775953,-0.0346971344614679,-0.130508798809847,0.0206577799269358,"Margin"
NA,NA,"G57","G57_07","Margin",-1.04734761067385,-0.468239367516276,1.1842082033762,-0.408774555613003,-1.06214995907125,-0.529720608367678,0.0687953035098226,-0.000931337353755612,-0.0806780865887868,-0.146149032760228,0.0393428740192595,"Margin"
NA,NA,"G57","G57_08","Margin",-1.03721446761989,-0.432448719949111,1.18245195842768,-0.387367806787512,-1.04763230084485,-0.504594113976261,0.0827917989983575,-0.00620081887021393,-0.0550577410376963,-0.144643868580537,0.014453479076679,"Margin"
NA,NA,"G57","G57_09","Margin",-1.05239559476485,-0.410500161683482,1.17779509532348,-0.387417707935561,-1.0096446305597,-0.547104233749229,0.0845093340493462,-0.0194035947297392,-0.0628763790979148,-0.144375288261518,0.0150598864324063,"Margin"
NA,NA,"G57","G57_10","Margin",-1.05181601033126,-0.40563412355463,1.17829645829571,-0.395385338754401,-1.0093614965923,-0.54567198404272,0.0801615652058073,-0.0170069438267678,-0.062149399430288,-0.144780682582145,0.0147252696009061,"Margin"
NA,NA,"G57","G57_11","Margin",-1.05211405816805,-0.410446309944741,1.1780538490249,-0.387331564843271,-1.00943001594628,-0.547166837659059,0.0845416703934586,-0.0188510375321508,-0.0630327252870665,-0.144445936229454,0.0150696477288873,"Margin"
NA,NA,"GFM","GFM_48","Edge",-3.47380107968264,2.59375716929227,0.483570856474384,0.127431069929683,-0.33440702492805,-0.32283029721059,0.0010383513713401,-0.261610936294422,0.163879315769345,0.0916942264245505,0.043169709356832,"Edge"
NA,NA,"GFM","GFM_49","Edge",-3.46478446299028,2.59721170765792,0.498411443661035,0.11799429438678,-0.323692990032005,-0.324157191912515,0.00442448994266856,-0.234734245272604,0.158705352943408,0.0813209987162956,0.0424344341738058,"Edge"
NA,NA,"GFM","GFM_50","Edge",-3.42980183730021,2.64730157367861,0.503437136550573,0.143300809447959,-0.299667893853174,-0.299583794774671,0.00500354642431383,-0.21962003696139,0.17712480328349,0.0949107943440107,0.0227713619833517,"Edge"
NA,NA,"GFM","GFM_51","Edge",-3.40146186529313,2.66226844572965,0.513427101532487,0.148268577326926,-0.287499664957303,-0.30091305500077,-0.00801298674402483,-0.192385745659535,0.167985528772456,0.106119532625847,0.0281187052422316,"Edge"
NA,NA,"GFM","GFM_55","Edge",-3.34831406405289,2.87683022263502,0.76766772137385,0.290163281207346,-0.267236340147911,-0.22187521064971,-0.0860004539463332,-0.235877484623755,0.204023624684536,0.0801590469396699,0.0118218057971112,"Edge"
NA,NA,"GPA","GPA_01","Edge",-0.315092380451845,2.23053814850153,-0.98523742480626,0.257444185874336,0.0503583090049067,0.373638221054989,0.159550565343646,-0.33841348123193,0.103743474667712,-0.11352240373932,-0.154501663836807,"Edge"
NA,NA,"GPA","GPA_02","Edge",-0.391216650850348,2.05346098729007,-1.06303751830378,0.243926106492165,-0.136812679111949,0.401623650284407,0.132283602771752,-0.512743034921552,0.149916426393449,-0.0816500537738192,-0.115469590153152,"Edge"
NA,NA,"GPA","GPA_03","Edge",-0.348369082892174,1.93412125810077,-1.30623514544625,0.223489313109411,-0.0555989129888598,0.283057157889679,0.183638790027559,-0.280975327487093,0.0500271764539706,-0.163947900917713,-0.120867584847965,"Edge"
NA,NA,"GPA","GPA_04","Edge",-0.653929076335182,0.812872763100749,-1.77502538213717,0.184469420423798,-0.33210718749236,0.210330981088702,0.241782259815289,-0.0518479133718298,-0.0355285590420266,-0.0715565022453508,-0.0737862705791639,"Edge"
NA,NA,"GRE","GRE_01","Core",1.21727186058216,1.14154070575518,0.669398571694625,-0.0974220480710017,0.248394943587333,-0.633400542841038,-0.05625872360917,-0.0542183729689354,-0.12025681899356,0.0614015361102107,-0.00306835253441375,"Core"
NA,NA,"GRE","GRE_03","Core",1.36028082108567,1.65458249920327,0.978352991976435,-0.15165291599504,0.576363036704258,-0.664072718279211,-0.137703886753213,-0.155657486991986,-0.114325747220929,0.0555288243060627,-0.0226451778769058,"Core"
NA,NA,"GRE","GRE_04","Core",1.37943273079602,1.66078904706533,0.98858785942273,-0.142413617634684,0.586484376425795,-0.667530109472924,-0.142111861784366,-0.128897674292087,-0.121148100713985,0.0590833450331041,-0.019655882939634,"Core"
NA,NA,"GRE","GRE_05","Core",1.28559397909684,1.5107670903614,0.953515678153968,-0.111267696487074,0.470820740793006,-0.692078283873411,-0.146941507596277,-0.144080334273489,-0.133406048101874,0.036284714339104,0.00783315997338372,"Core"
NA,NA,"GRE","GRE_06","Core",1.23726193832125,1.21467324073682,0.691633197283757,-0.123573122680234,0.355560390055015,-0.713609353550843,-0.0643574017037232,-0.0304443775270724,-0.163633193142032,0.0664305965236716,0.00277339570394022,"Core"
NA,NA,"GRE","GRE_07","Core",1.16714901621989,1.06093203425142,0.668812980943605,-0.087601549453112,0.213174320589815,-0.679790811601324,-0.0497711767101318,-0.0531686440787997,-0.138263161392282,0.0360190978376656,-0.02244064389237,"Core"
NA,NA,"HR","HR_01","Edge",-2.17604557679068,2.33061125187391,-1.7878570684007,0.0019744207979121,-0.0321250783239833,0.35234631817725,0.268931575522049,0.500627558922284,0.00289954385255001,0.0966396972378716,-0.0616767464733819,"Edge"
NA,NA,"HR","HR_02","Edge",-2.11376944829866,2.37669401545879,-1.82627929957588,0.0302788839263138,-0.0164097146375324,0.375105144582038,0.251015977170552,0.478329815173085,0.00992755678070498,0.00892502849028354,-0.0829530364731112,"Edge"
NA,NA,"HR","HR_03","Edge",-2.2567340424257,2.46874455546813,-1.59370506269518,0.0813342769676482,-0.0764170035771544,0.338504595657301,0.193470636609642,0.332265363600753,0.0208777822698189,0.0526221619629142,-0.0424765693848423,"Edge"
NA,NA,"HR","HR_05","Edge",-2.10194618062388,2.34879263239256,-1.84325307099575,0.0453983756781146,-0.0665569929170069,0.4222686706639,0.248600554320246,0.436799926908099,0.0189099086485196,0.0323179191943204,-0.07810912263971,"Edge"
NA,NA,"HR","HR_06","Edge",-2.12178011618154,2.34577648183757,-1.8594088063747,0.0423182322646699,-0.0808772584893617,0.424951982275744,0.244807167056581,0.408769361892097,0.0294032527884009,0.0349258600077524,-0.0804978083374055,"Edge"
NA,NA,"HR","HR_07","Edge",-2.2024156875911,2.36236972407815,-1.89415328958117,0.0544524384099013,-0.0320327155112918,0.337671329226604,0.26333659034559,0.336438172900481,0.0366200790842917,0.0241902464965951,-0.0865222421293579,"Edge"
NA,NA,"HR","HR_10","Edge",-3.17300445613929,-0.0338222430550611,-3.03444779104327,-0.831083305178649,-0.738244799161173,0.751972701670544,0.383815391375941,-0.269590418391824,0.188899969107839,0.134985893675018,-0.0497709056570391,"Edge"
NA,NA,"HUN","HUN_01","Core",2.01077299774573,1.08083385218221,0.585328515899258,0.319752384085637,0.3189541871767,-0.0353202182653924,0.253753887418476,0.427206504808817,-0.417892949336752,-0.0722586430787117,0.0536567294422574,"Core"
NA,NA,"HUN","HUN_02","Core",1.994690515964,1.04529962618721,0.577521470795727,0.333152328512903,0.266400434584933,0.00725443599678302,0.259908280499097,0.426598287694625,-0.415252070839371,-0.0803194704169964,0.037155974100652,"Core"
NA,NA,"HUN","HUN_03","Core",1.98663100889151,1.12773137380793,0.570564641899048,0.343995601667245,0.361702968472001,-0.054519738293658,0.275737703727565,0.393899308276926,-0.387598871099345,-0.0770029257378163,0.0282353993583879,"Core"
NA,NA,"HUN","HUN_04","Core",1.98380225707538,1.05257539122937,0.578156387935568,0.364762708662301,0.307024318747409,-0.0485373708182293,0.270715016454679,0.435461647983565,-0.4073060165652,-0.0852368000512227,0.0468600827606718,"Core"
NA,NA,"HUN","HUN_05","Core",1.95634250859275,1.00498144872154,0.56097270540328,0.394263050266199,0.245798301019821,-0.0103360666299172,0.281989312521265,0.420168433619866,-0.391095931780833,-0.0926218947532608,0.0338006037331077,"Core"
NA,NA,"HUN","HUN_06","Core",1.5735181322375,0.160045485671919,0.150394739528119,0.675827166765148,0.157061046186836,0.11479795238507,0.191895342493791,0.30710525335943,-0.243865246900078,-0.0738786447251546,0.0280820967468242,"Core"
NA,NA,"HUN","HUN_07","Core",1.50356331183312,-0.130608183289349,-0.125916475101811,0.639817240698079,0.200598283791782,0.158052721335085,0.1958287769964,0.330264119576573,-0.218325978815047,-0.0220649893455752,0.0173962329674637,"Core"
NA,NA,"IND","IND_01","Core",1.66210801636349,-0.905677249345751,-0.916786275332222,0.0456162516698093,-0.486494528125259,0.699420726601413,0.202679203595799,0.571437859209548,-0.232446321471055,0.0546632720858152,0.00496397237371283,"Core"
NA,NA,"IND","IND_02","Core",1.65744622816403,-0.893030699424467,-0.927952275732251,0.0301052328233059,-0.509980707255606,0.695150080089514,0.209834875881038,0.544979984237137,-0.227686792062768,0.0593163824254777,0.00680334573412032,"Core"
NA,NA,"IND","IND_03","Core",1.59592441428841,-1.01401363165552,-0.930603029137307,0.0714552816513296,-0.459689239531467,0.701843506407459,0.160100521479816,0.555666076446352,-0.231136252510694,0.0424904210024221,0.021061757391956,"Core"
NA,NA,"IND","IND_04","Core",1.68541032287239,-0.873848002072087,-0.907841678953063,0.0268940846360632,-0.508275907024271,0.681815794972305,0.219379678291337,0.590544169456071,-0.238968799941048,0.0539230961088529,0.00970498060928596,"Core"
NA,NA,"IND","IND_05","Core",1.68732495210487,-0.873481775747027,-0.906081988005634,0.0274799128536074,-0.506816390154175,0.68139004827652,0.219599586148482,0.594301912410853,-0.240032054194826,0.0534426446642916,0.00977136367920357,"Core"
NA,NA,"IND","IND_06","Core",1.70227057726178,-0.853107227554067,-0.901331763809049,0.00683475831855371,-0.516313662730021,0.676047589831256,0.22610829016411,0.596689149900163,-0.244591232713074,0.0552847019047837,0.0136368569785688,"Core"
NA,NA,"JAY","JAY_01","Core",2.90340417711911,0.629500132787959,1.18125819116748,-0.91723391733029,0.073266163036257,-0.000494036105965073,-0.0889218833308828,0.347580541854715,-0.20388720210266,0.133032470378704,-0.0598555227519145,"Core"
NA,NA,"JAY","JAY_02","Core",3.08934313179097,0.645122616936309,1.18395759407498,-0.898750231117842,-0.0187496341096804,0.228853671117525,-0.0991293294147941,0.37498409723376,-0.170106746783903,0.0612208588199465,-0.096505167635866,"Core"
NA,NA,"JAY","JAY_03","Core",3.05166151027208,0.551398807659834,1.16993813142679,-0.845674923389627,-0.09695765896133,0.223432462325242,-0.105777436019855,0.408276663607876,-0.156992322941428,0.0476379004734108,-0.0785761644833053,"Core"
NA,NA,"KAN","KAN_02","Core",2.82192479278819,0.967183244195261,0.123165675297103,-0.0658709789830408,0.681465439383072,-0.124903111770838,0.473910505272425,-0.234566035788237,-0.232506767101743,0.0766987882780981,0.064448393883509,"Core"
NA,NA,"KAN","KAN_03","Core",2.85737156696767,0.500675045081028,-0.115431639147736,-0.139675883942762,0.267266611881519,0.130569970619215,0.492123383594375,-0.0424262588612702,-0.24573689423257,0.113446880843039,0.0331735184912392,"Core"
NA,NA,"KAN","KAN_04","Core",2.84242664662548,0.553791403456432,-0.123064933374802,-0.123080738574709,0.316547258863377,0.112695254016147,0.512107374986367,-0.0644126589644245,-0.221578047006592,0.107994110962561,0.00778527951307846,"Core"
NA,NA,"KAN","KAN_05","Core",2.81403509576257,0.485208312565051,-0.148979024487359,-0.127680191510652,0.236945971697748,0.131903041128637,0.491428593636836,-0.0973093544562393,-0.225331667114811,0.117734131614349,0.0272773616356819,"Core"
NA,NA,"KAN","KAN_06","Core",2.77675499008136,0.870689628823809,0.0952668743048147,-0.0574371654437437,0.551655731292876,-0.0646137983971198,0.451389729991613,-0.237661862348287,-0.241019573122776,0.0720250367901268,0.0587625989819755,"Core"
NA,NA,"KIL","KIL_01","Core",4.37899379785979,1.67983202335357,-0.447797133146208,-1.79001881535185,1.01080932409809,0.611031354193749,0.0038380056752878,-0.0929112423562481,-0.170627469298599,-0.12380003017553,-0.0211831712303025,"Core"
NA,NA,"KIL","KIL_02","Core",4.37292905012421,1.678189863195,-0.454153360586654,-1.79254584130473,1.00570744486343,0.612298224229472,0.00329858874621405,-0.107721731423598,-0.164661805497662,-0.121768384637858,-0.0197613585908106,"Core"
NA,NA,"KIL","KIL_03","Core",4.29917852901514,1.6264939714505,-0.484804564577126,-1.74430496552605,0.998325507982516,0.524852797763012,0.000945434517189855,-0.122931317969309,-0.163494508432532,-0.13101304470221,0.000883614688550628,"Core"
NA,NA,"KIL","KIL_04","Core",4.24880578110014,1.52482181024221,-0.515445931531611,-1.67342948799411,0.90771853651463,0.520177873536835,-0.00541083358419728,-0.119171292085265,-0.149409826001375,-0.134060300603065,0.0165110310531711,"Core"
NA,NA,"KIL","KIL_05","Core",4.21321581170568,1.30797631860204,-0.781516356506252,-1.66554587905535,0.883667292669307,0.420239492529138,0.072520265597366,-0.0349282865525324,-0.133550047178875,-0.0861825409688415,-0.0115418220786994,"Core"
NA,NA,"KIL","KIL_06","Core",4.15178745858935,1.23699690246093,-0.817231896701794,-1.61572501561074,0.832277319091576,0.378713460969777,0.0625573567898305,-0.0555487603163169,-0.126435216358754,-0.0857781155167315,0.00752764264374069,"Core"
NA,NA,"KOS","KOS_01","Edge",-0.793643698313726,0.692420880248997,-1.43881960567625,1.3616548549974,0.947557767526384,-0.264894303409855,0.281049406423205,-0.0854240174799284,-0.0159903444972048,-0.118261676566633,-0.104859512823502,"Edge"
NA,NA,"KOS","KOS_02","Edge",-0.563050111775214,1.14195558183947,-1.19984691160123,1.44028771571905,0.859705219650241,-0.4079467876808,0.348007360498614,-0.15260662891836,-0.0560515744798926,-0.209157645992536,-0.0650365172017368,"Edge"
NA,NA,"KOS","KOS_03","Edge",-0.480511511336365,1.10973687318268,-1.4933281401617,1.39001750584737,1.01955934631277,-0.47883043230155,0.37699248872572,-0.15241528099794,-0.0581841177279379,-0.207610068472447,-0.0855640901366735,"Edge"
NA,NA,"KOS","KOS_04","Edge",-0.618122879531038,1.30953916881297,-1.25333311304778,1.49249999746071,0.986324506940593,-0.546050297648327,0.403706439687359,-0.274062620501461,-0.0151825268886403,-0.190107094586386,-0.103724953659002,"Edge"
NA,NA,"KOS","KOS_05","Edge",-0.615629125941204,1.35094999902841,-1.25599407138949,1.48715283176179,1.01337507146668,-0.596996634388695,0.408537462697274,-0.280712897776431,-0.0268325866997669,-0.182430057340362,-0.0981794576220326,"Edge"
NA,NA,"KOS","KOS_07","Edge",-0.602333141888628,1.3271586688813,-1.2119439513029,1.50979247632997,1.07329257187055,-0.592916031346413,0.400609938035862,-0.178198888963595,-0.0435798447864484,-0.213942429104624,-0.108495666051563,"Edge"
NA,NA,"LEU","LEU_01","Core",3.60146568978535,-0.637144963277696,0.0580727048099912,-0.0151681062089922,-0.416728256541468,-0.14376627617475,0.214240867960665,-0.0534348692844294,0.462742052401275,-0.0593658228849392,0.0731341538520452,"Core"
NA,NA,"LEU","LEU_02","Core",3.60496994596391,-0.872134205167279,-0.146403987784552,0.0531947455148071,-0.354045555918695,-0.233742003209042,0.304700097301244,0.180130419697877,0.421161528810426,-0.0418986125354066,0.0569300765143576,"Core"
NA,NA,"LEU","LEU_03","Core",3.73664028080549,-0.431986188700481,0.25127066247407,-0.299164912845569,-0.246931305237629,-0.151734966648901,0.127890145028504,0.234222802701675,0.373929491230927,0.00666249191582879,0.0413478371872568,"Core"
NA,NA,"LEU","LEU_04","Core",3.76349686261741,-0.404737486602018,0.269851416352266,-0.34161238408952,-0.229012165167573,-0.14274788041273,0.114492946268671,0.258365179780707,0.358550509003371,0.0065705931777888,0.0424132295843738,"Core"
NA,NA,"LEU","LEU_05","Core",3.51124199674311,-1.09695058765468,-0.17900451198616,0.228701302976225,-0.278130996827814,-0.128645559116656,0.254548855396055,0.118074917856196,0.479096085723758,-0.0432530172947888,0.048786681849266,"Core"
NA,NA,"LOL","LOL_01","Core",2.71658583731727,0.108761503429875,0.0391387484383484,0.697477603362937,0.128259550784024,0.0715850094832644,0.344748909562927,0.165592747025901,0.323803985893309,-0.141960561574539,0.0476217734045373,"Core"
NA,NA,"LOL","LOL_02","Core",2.95168799105784,0.565821019741118,0.416520929803799,0.768697483875583,0.216795140251062,0.0971195782001441,0.415085745184867,0.313961200508848,0.306995706841999,-0.213100516329558,0.030907386208126,"Core"
NA,NA,"LOL","LOL_03","Core",2.92165900421193,0.556877248090286,0.39309965166483,0.773631421363953,0.195660987178997,0.0987817210355306,0.41302039835767,0.275558675247438,0.321580776139492,-0.210043432950679,0.0268189212951282,"Core"
NA,NA,"LOL","LOL_04","Core",3.04022648195951,1.40151616710633,1.10000903674003,0.933945151064978,0.289115614732718,0.563897789739231,0.370507563833896,-0.243171666732031,0.545096215988194,-0.320588414249985,0.0184267118378295,"Core"
NA,NA,"LOL","LOL_05","Core",3.02643387310444,1.35464823359721,1.10886176537423,0.950796306323558,0.276279859332294,0.526266329664008,0.361757126768479,-0.194379489955215,0.51575622159699,-0.332241061547782,0.0357482964125737,"Core"
NA,NA,"MAC","MAC_01","Core",3.56508178959585,1.12681772925114,-0.0747842300879037,0.00208025661461783,0.894735269047638,-0.344721083791934,0.212555732970909,0.327708993595687,0.490886404090739,-0.349041585536145,0.0292611858136603,"Core"
NA,NA,"MAC","MAC_02","Core",3.39583796502954,0.817432152301994,-0.410792413779049,-0.0108080581520989,0.812150253928835,-0.543214590900029,0.24290506088929,0.336953997085931,0.412554317308043,-0.289815133346591,0.0658876609889952,"Core"
NA,NA,"MAC","MAC_03","Core",3.31951872145797,0.420098452763273,-0.952120681730013,-0.0992010895145556,0.847625624611479,-0.633268554507899,0.341379927042899,0.43877723864904,0.376935751256501,-0.169864077198586,0.0421355998362138,"Core"
NA,NA,"MAC","MAC_04","Core",3.27981809219809,0.393223252058532,-0.970182275473863,-0.0865210985607143,0.843529424996027,-0.624949835490323,0.33712031722185,0.409529753320381,0.390907790583249,-0.176223759899827,0.0333855305297962,"Core"
NA,NA,"MAC","MAC_05","Core",3.20758245976246,0.258042487478676,-0.989041432551794,-0.0716991155339086,0.853002665791321,-0.644577589136897,0.268056536820462,0.3977436890026,0.351697090049243,-0.175914063455313,0.0678090687319609,"Core"
NA,NA,"MMF","MMF_02","Core",3.18478677202581,2.3576594596187,1.82865292493474,-1.74907345859095,0.74642281508106,0.359223609898097,-0.546577739512983,-0.597279740638855,-0.163421037100578,0.11083765026394,-0.078191567301081,"Core"
NA,NA,"MMF","MMF_10","Core",3.70065110339359,3.71977922487337,3.05458958494057,-2.27748529916278,1.36695820391598,0.617336119167618,-0.948349098905413,-1.00786473286704,-0.461979882865254,-0.0969922352262318,-0.0212013955425422,"Core"
NA,NA,"MMF","MMF_13","Core",2.63459276227189,1.08622800905045,1.0236442890963,-1.16623474336703,-0.0761572662089104,0.219760723507463,-0.338425614440557,-0.52258611813066,0.09372527020658,0.124914512471725,-0.0666081467203891,"Core"
NA,NA,"MMF","MMF_14","Core",2.34403998767992,0.302922695191569,0.422740390190257,-0.808060492679798,-0.303293656754268,-0.117388178816574,-0.0963260703659964,-0.270422301255536,0.163876748922404,0.139134181893485,-0.0535038447064675,"Core"
NA,NA,"MMF","MMF_20","Core",2.66289963225495,0.99440542972858,0.810221026364557,-1.16722192333502,0.0577463806168204,0.0707828174905744,-0.23729638614204,-0.354677493930992,0.0739272836613289,0.164414468986999,-0.0794525053557189,"Core"
NA,NA,"MMF","MMF_21","Core",2.65068030313817,1.12923541415506,1.05990098841985,-1.1285775453981,0.0353891976326114,0.113809133496551,-0.325787998017304,-0.437112150946701,0.0662950163646697,0.108407521397348,-0.0584548717498334,"Core"
NA,NA,"MMF","MMF_24","Core",2.642442291361,1.09200251943945,1.03004502852745,-1.17264932085108,-0.0708110102465658,0.219494673216498,-0.341781222412266,-0.508828650886718,0.0930127366480901,0.123194595086823,-0.0650586171078608,"Core"
NA,NA,"MPG","MPG_01","Core",2.73452128232997,-0.446312292330502,-0.242034016538279,-0.689061730909867,-0.0999055097381132,-0.898344049571903,-0.0158516325152526,0.256968590340772,0.17600972744946,0.0500290174175841,0.0231063284003732,"Core"
NA,NA,"MPG","MPG_02","Core",2.65066534259916,-0.51662543371696,-0.338172893171591,-0.717410651729847,-0.262632016029954,-0.787596300991946,-0.0267900720390353,0.0528635017200513,0.249352776886755,0.0797629682761907,0.0167249495990311,"Core"
NA,NA,"MPG","MPG_03","Core",2.66493687586016,-0.46843497299154,-0.315264061878964,-0.720658054157491,-0.192631688853107,-0.821977099752308,-0.021748838279443,0.115113415938232,0.214786744552832,0.0688765171662367,0.0419147089632786,"Core"
NA,NA,"MPG","MPG_04","Core",2.75029657738852,-0.464131460158966,-0.213255327550549,-0.665384587863669,-0.0633107404833974,-0.898907112903268,-0.0107088081258486,0.314807876742861,0.160216365873112,0.0344866265789986,0.0196817194264847,"Core"
NA,NA,"MPG","MPG_05","Core",2.772384381101,-0.445886195808107,-0.199054144013342,-0.672039540550212,-0.065927037614584,-0.909044216625018,-0.00063792746269916,0.34375755587576,0.147523282369802,0.0319174972458552,0.0208164547490944,"Core"
NA,NA,"MPG","MPG_06","Core",2.70324471421687,-0.457049986095161,-0.270748259256581,-0.690486602267375,-0.123588874299158,-0.892950361832963,-0.015029615701028,0.194324570287662,0.192329755067499,0.0581374227976449,0.0223766347224076,"Core"
NA,NA,"MRC","MRC_02","Edge",-2.45930160729513,2.57442547572938,0.864684216534116,0.500119767513167,-0.562028125978875,0.228873930468975,-0.166178954847693,-0.0657886020045951,0.117424851789139,-0.259200348864083,-0.0566866373068334,"Edge"
NA,NA,"MRC","MRC_07","Edge",-2.27292613924644,2.35037095258502,0.737244492648159,0.316237651153455,-0.667849365024886,0.380256288283003,-0.11404129249772,0.202175893927741,0.0821361220576566,-0.228855960441948,-0.075538178491138,"Edge"
NA,NA,"MRC","MRC_08","Edge",-2.30223623680628,2.29993179341588,0.732169573288916,0.307179593185668,-0.691070645397045,0.35193465156596,-0.117677510675983,0.197003554271075,0.0628099360159678,-0.237617932565695,-0.0546994632406909,"Edge"
NA,NA,"MRC","MRC_16","Edge",-2.07645811504319,2.31229881965261,1.17443739630334,0.406587658448533,-0.895138171171178,0.739817816941105,-0.1547689039185,0.458489893218808,0.071123687341103,-0.213820805709823,-0.052806223162087,"Edge"
NA,NA,"MRC","MRC_18","Edge",-2.09694502533442,2.45774563322917,1.39489453545943,0.446341096203403,-0.937549108685637,0.786757158589989,-0.269648545855077,0.333683507288511,0.085245802787625,-0.244281309234164,-0.0239109827551731,"Edge"
NA,NA,"MSK","MSK_01","Core",3.48249261193863,2.04159085911545,1.49169599154448,-0.268611458184842,1.00934595469231,0.574118603608153,0.28498961778047,-0.387163456395991,-0.555950767601064,-0.0706131877228196,0.0340564391551871,"Core"
NA,NA,"MSK","MSK_02","Core",3.66071785784583,2.0995600240375,1.59428859190526,-0.354926221096421,1.15771364314687,0.548722999087351,0.318051305479594,-0.38275920172025,-0.664111581133889,-0.0325399378470834,0.0556122690979873,"Core"
NA,NA,"MSK","MSK_03","Core",3.43213172718459,1.85842115920343,1.20357920650226,-0.316837358596428,1.01545176375051,0.449585972111465,0.358263952069715,-0.398186964492102,-0.529903716950548,-0.00498660175567986,0.0236408082825661,"Core"
NA,NA,"MSK","MSK_04","Core",2.4120246843237,0.597735491454848,0.0608565683006875,0.124061206186774,0.456031136178716,-0.446102346528098,0.420416967910456,-0.107082159231356,-0.158779544493902,0.0525335512757792,-0.00468394168768502,"Core"
NA,NA,"MT","MT_01","Edge",-3.22582591799043,3.43103652995119,0.830681155247661,0.463828268436414,0.11519412058022,-0.139380388680799,-0.0688367820768817,0.0825385580568622,0.120544255762137,0.246474046589243,0.030340542733567,"Edge"
NA,NA,"MT","MT_04","Edge",-3.2503265654871,3.26535278307804,0.575643444206449,0.345301585116638,0.114126378209304,-0.192436048123668,0.00900207066372283,0.128710204910916,0.106443898421898,0.28761413265334,0.0267547096644215,"Edge"
NA,NA,"MT","MT_05","Edge",-3.29715878047057,3.20706668108946,0.571780588741657,0.328757954697216,0.087144963457328,-0.222081590055553,0.0138523812292621,0.1267832849058,0.0933749797071686,0.262809513160131,0.0421975141944666,"Edge"
NA,NA,"MT","MT_07","Edge",-3.56033235636657,2.49134821357573,0.00757847378283477,-0.00485934602586843,-0.196784755859753,-0.320555017772286,0.233961510644486,0.00833379098774434,0.0793057971211555,0.255026860325781,0.0515058538785816,"Edge"
NA,NA,"MT","MT_08","Edge",-3.66271264507256,2.25608142826543,-0.279491623546518,-0.162445672852091,-0.246899187086205,-0.392054208930913,0.324395514541148,-0.0331249279070456,0.0697257543317564,0.278409994150195,0.0666962216602177,"Edge"
NA,NA,"MT","MT_09","Edge",-3.51701898524905,2.76269218050799,0.259117236000272,0.117248081337907,-0.0978041512901866,-0.340766404141511,0.110270652002494,0.00834182897215952,0.0577812112668584,0.24380419095602,0.0878618641715613,"Edge"
NA,NA,"MT","MT_10","Edge",-3.48764918803145,2.68046502608472,0.0186160538463948,0.0387569938975862,-0.0507755450433105,-0.343416104826574,0.213328944688032,0.0705762583314476,0.0800877293416437,0.294220176948275,0.0411038590042915,"Edge"
