"plant_ID","Family","Population","Region","Latitude","Longitude","Elevation","Bed","mBed","Garden","pPC1","pPC2","gPC1","gPC2","pEXT","pDD_0","gEXT","gDD_0","Value","Trait"
"ALB_05_MD_A","ALB_05","ALB","Core",44.30182,70.83729,573,"A","Maryland_A","Maryland",1.41420272126659,-1.30388405946336,-4.79104440324931,-3.53774746780395,34.1,968,36.4,282.5,687.4,"BudBreak"
"ALB_05_NC_E","ALB_05","ALB","Core",44.30182,70.83729,573,"E","North_Carolina_E","North_Carolina",1.41420272126659,-1.30388405946336,-9.85361058869086,-5.01016433622286,34.1,968,37.75,53.5,684.95,"BudBreak"
"ALB_05_MD_E","ALB_05","ALB","Core",44.30182,70.83729,573,"E","Maryland_E","Maryland",1.41420272126659,-1.30388405946336,-4.79104440324931,-3.53774746780395,34.1,968,36.4,282.5,693.8,"BudBreak"
"ALB_05_NC_B","ALB_05","ALB","Core",44.30182,70.83729,573,"B","North_Carolina_B","North_Carolina",1.41420272126659,-1.30388405946336,-9.85361058869086,-5.01016433622286,34.1,968,37.75,53.5,684.95,"BudBreak"
"ALB_05_VT_D","ALB_05","ALB","Core",44.30182,70.83729,573,"D","Vermont_D","Vermont",1.41420272126659,-1.30388405946336,-3.44541897005897,-5.80837560984597,34.1,968,39.25,531.5,554.55,"BudBreak"
"ALB_06_NC_D","ALB_06","ALB","Core",44.30061,70.83641,589,"D","North_Carolina_D","North_Carolina",1.43501009249493,-1.23908413743065,-9.85361058869086,-5.01016433622286,34,970,37.75,53.5,684.95,"BudBreak"
"ALB_06_VT_E","ALB_06","ALB","Core",44.30061,70.83641,589,"E","Vermont_E","Vermont",1.43501009249493,-1.23908413743065,-3.44541897005897,-5.80837560984597,34,970,39.25,531.5,554.55,"BudBreak"
"ALB_06_VT_C","ALB_06","ALB","Core",44.30061,70.83641,589,"C","Vermont_C","Vermont",1.43501009249493,-1.23908413743065,-3.44541897005897,-5.80837560984597,34,970,39.25,531.5,554.55,"BudBreak"
"ALB_06_NC_A","ALB_06","ALB","Core",44.30061,70.83641,589,"A","North_Carolina_A","North_Carolina",1.43501009249493,-1.23908413743065,-9.85361058869086,-5.01016433622286,34,970,37.75,53.5,684.95,"BudBreak"
"ALB_06_NC_B","ALB_06","ALB","Core",44.30061,70.83641,589,"B","North_Carolina_B","North_Carolina",1.43501009249493,-1.23908413743065,-9.85361058869086,-5.01016433622286,34,970,37.75,53.5,750.9,"BudBreak"
"ALB_06_VT_B","ALB_06","ALB","Core",44.30061,70.83641,589,"B","Vermont_B","Vermont",1.43501009249493,-1.23908413743065,-3.44541897005897,-5.80837560984597,34,970,39.25,531.5,568.5,"BudBreak"
"ALB_06_NC_C","ALB_06","ALB","Core",44.30061,70.83641,589,"C","North_Carolina_C","North_Carolina",1.43501009249493,-1.23908413743065,-9.85361058869086,-5.01016433622286,34,970,37.75,53.5,684.95,"BudBreak"
"ALB_06_MD_E","ALB_06","ALB","Core",44.30061,70.83641,589,"E","Maryland_E","Maryland",1.43501009249493,-1.23908413743065,-4.79104440324931,-3.53774746780395,34,970,36.4,282.5,662.4,"BudBreak"
"ALB_06_MD_A","ALB_06","ALB","Core",44.30061,70.83641,589,"A","Maryland_A","Maryland",1.43501009249493,-1.23908413743065,-4.79104440324931,-3.53774746780395,34,970,36.4,282.5,674.8,"BudBreak"
"ALB_06_MD_C","ALB_06","ALB","Core",44.30061,70.83641,589,"C","Maryland_C","Maryland",1.43501009249493,-1.23908413743065,-4.79104440324931,-3.53774746780395,34,970,36.4,282.5,665.65,"BudBreak"
"ALB_06_VT_A","ALB_06","ALB","Core",44.30061,70.83641,589,"A","Vermont_A","Vermont",1.43501009249493,-1.23908413743065,-3.44541897005897,-5.80837560984597,34,970,39.25,531.5,591.2,"BudBreak"
"ALB_06_MD_B","ALB_06","ALB","Core",44.30061,70.83641,589,"B","Maryland_B","Maryland",1.43501009249493,-1.23908413743065,-4.79104440324931,-3.53774746780395,34,970,36.4,282.5,642.5,"BudBreak"
"ALB_06_VT_D","ALB_06","ALB","Core",44.30061,70.83641,589,"D","Vermont_D","Vermont",1.43501009249493,-1.23908413743065,-3.44541897005897,-5.80837560984597,34,970,39.25,531.5,568.5,"BudBreak"
"ALB_06_MD_D","ALB_06","ALB","Core",44.30061,70.83641,589,"D","Maryland_D","Maryland",1.43501009249493,-1.23908413743065,-4.79104440324931,-3.53774746780395,34,970,36.4,282.5,629.9,"BudBreak"
"ALB_06_NC_E","ALB_06","ALB","Core",44.30061,70.83641,589,"E","North_Carolina_E","North_Carolina",1.43501009249493,-1.23908413743065,-9.85361058869086,-5.01016433622286,34,970,37.75,53.5,725.5,"BudBreak"
"APP_01_VT_E","APP_01","APP","Core",44.20933,72.9295,743,"E","Vermont_E","Vermont",2.4827294004705,0.697115349838684,-3.44541897005897,-5.80837560984597,32.8,1175,39.25,531.5,591.2,"BudBreak"
"APP_01_VT_D","APP_01","APP","Core",44.20933,72.9295,743,"D","Vermont_D","Vermont",2.4827294004705,0.697115349838684,-3.44541897005897,-5.80837560984597,32.8,1175,39.25,531.5,554.55,"BudBreak"
"APP_01_MD_D","APP_01","APP","Core",44.20933,72.9295,743,"D","Maryland_D","Maryland",2.4827294004705,0.697115349838684,-4.79104440324931,-3.53774746780395,32.8,1175,36.4,282.5,629.9,"BudBreak"
"APP_01_MD_A","APP_01","APP","Core",44.20933,72.9295,743,"A","Maryland_A","Maryland",2.4827294004705,0.697115349838684,-4.79104440324931,-3.53774746780395,32.8,1175,36.4,282.5,674.8,"BudBreak"
"APP_01_NC_C","APP_01","APP","Core",44.20933,72.9295,743,"C","North_Carolina_C","North_Carolina",2.4827294004705,0.697115349838684,-9.85361058869086,-5.01016433622286,32.8,1175,37.75,53.5,725.5,"BudBreak"
"APP_01_NC_B","APP_01","APP","Core",44.20933,72.9295,743,"B","North_Carolina_B","North_Carolina",2.4827294004705,0.697115349838684,-9.85361058869086,-5.01016433622286,32.8,1175,37.75,53.5,750.9,"BudBreak"
"APP_01_MD_B","APP_01","APP","Core",44.20933,72.9295,743,"B","Maryland_B","Maryland",2.4827294004705,0.697115349838684,-4.79104440324931,-3.53774746780395,32.8,1175,36.4,282.5,683.5,"BudBreak"
"APP_01_MD_C","APP_01","APP","Core",44.20933,72.9295,743,"C","Maryland_C","Maryland",2.4827294004705,0.697115349838684,-4.79104440324931,-3.53774746780395,32.8,1175,36.4,282.5,665.65,"BudBreak"
"APP_01_VT_B","APP_01","APP","Core",44.20933,72.9295,743,"B","Vermont_B","Vermont",2.4827294004705,0.697115349838684,-3.44541897005897,-5.80837560984597,32.8,1175,39.25,531.5,591.2,"BudBreak"
"APP_01_VT_C","APP_01","APP","Core",44.20933,72.9295,743,"C","Vermont_C","Vermont",2.4827294004705,0.697115349838684,-3.44541897005897,-5.80837560984597,32.8,1175,39.25,531.5,538.3,"BudBreak"
"APP_01_NC_A","APP_01","APP","Core",44.20933,72.9295,743,"A","North_Carolina_A","North_Carolina",2.4827294004705,0.697115349838684,-9.85361058869086,-5.01016433622286,32.8,1175,37.75,53.5,626.35,"BudBreak"
"APP_01_VT_A","APP_01","APP","Core",44.20933,72.9295,743,"A","Vermont_A","Vermont",2.4827294004705,0.697115349838684,-3.44541897005897,-5.80837560984597,32.8,1175,39.25,531.5,591.2,"BudBreak"
"APP_01_MD_E","APP_01","APP","Core",44.20933,72.9295,743,"E","Maryland_E","Maryland",2.4827294004705,0.697115349838684,-4.79104440324931,-3.53774746780395,32.8,1175,36.4,282.5,669.6,"BudBreak"
"APP_01_NC_D","APP_01","APP","Core",44.20933,72.9295,743,"D","North_Carolina_D","North_Carolina",2.4827294004705,0.697115349838684,-9.85361058869086,-5.01016433622286,32.8,1175,37.75,53.5,684.95,"BudBreak"
"APP_02_MD_D","APP_02","APP","Core",44.21172,72.92999,780,"D","Maryland_D","Maryland",2.49514240041787,0.827465845703879,-4.79104440324931,-3.53774746780395,32.7,1183,36.4,282.5,683.5,"BudBreak"
"APP_02_VT_C","APP_02","APP","Core",44.21172,72.92999,780,"C","Vermont_C","Vermont",2.49514240041787,0.827465845703879,-3.44541897005897,-5.80837560984597,32.7,1183,39.25,531.5,591.2,"BudBreak"
"APP_02_VT_A","APP_02","APP","Core",44.21172,72.92999,780,"A","Vermont_A","Vermont",2.49514240041787,0.827465845703879,-3.44541897005897,-5.80837560984597,32.7,1183,39.25,531.5,591.2,"BudBreak"
"APP_02_MD_B","APP_02","APP","Core",44.21172,72.92999,780,"B","Maryland_B","Maryland",2.49514240041787,0.827465845703879,-4.79104440324931,-3.53774746780395,32.7,1183,36.4,282.5,674.8,"BudBreak"
"APP_02_NC_A","APP_02","APP","Core",44.21172,72.92999,780,"A","North_Carolina_A","North_Carolina",2.49514240041787,0.827465845703879,-9.85361058869086,-5.01016433622286,32.7,1183,37.75,53.5,604.35,"BudBreak"
"APP_02_VT_D","APP_02","APP","Core",44.21172,72.92999,780,"D","Vermont_D","Vermont",2.49514240041787,0.827465845703879,-3.44541897005897,-5.80837560984597,32.7,1183,39.25,531.5,591.2,"BudBreak"
"APP_02_MD_E","APP_02","APP","Core",44.21172,72.92999,780,"E","Maryland_E","Maryland",2.49514240041787,0.827465845703879,-4.79104440324931,-3.53774746780395,32.7,1183,36.4,282.5,693.8,"BudBreak"
"APP_02_NC_D","APP_02","APP","Core",44.21172,72.92999,780,"D","North_Carolina_D","North_Carolina",2.49514240041787,0.827465845703879,-9.85361058869086,-5.01016433622286,32.7,1183,37.75,53.5,684.95,"BudBreak"
"APP_02_VT_B","APP_02","APP","Core",44.21172,72.92999,780,"B","Vermont_B","Vermont",2.49514240041787,0.827465845703879,-3.44541897005897,-5.80837560984597,32.7,1183,39.25,531.5,591.2,"BudBreak"
"APP_02_MD_A","APP_02","APP","Core",44.21172,72.92999,780,"A","Maryland_A","Maryland",2.49514240041787,0.827465845703879,-4.79104440324931,-3.53774746780395,32.7,1183,36.4,282.5,665.65,"BudBreak"
"APP_02_NC_E","APP_02","APP","Core",44.21172,72.92999,780,"E","North_Carolina_E","North_Carolina",2.49514240041787,0.827465845703879,-9.85361058869086,-5.01016433622286,32.7,1183,37.75,53.5,750.9,"BudBreak"
"APP_02_MD_C","APP_02","APP","Core",44.21172,72.92999,780,"C","Maryland_C","Maryland",2.49514240041787,0.827465845703879,-4.79104440324931,-3.53774746780395,32.7,1183,36.4,282.5,665.65,"BudBreak"
"APP_02_NC_B","APP_02","APP","Core",44.21172,72.92999,780,"B","North_Carolina_B","North_Carolina",2.49514240041787,0.827465845703879,-9.85361058869086,-5.01016433622286,32.7,1183,37.75,53.5,684.95,"BudBreak"
"APP_02_VT_E","APP_02","APP","Core",44.21172,72.92999,780,"E","Vermont_E","Vermont",2.49514240041787,0.827465845703879,-3.44541897005897,-5.80837560984597,32.7,1183,39.25,531.5,591.2,"BudBreak"
"APP_02_NC_C","APP_02","APP","Core",44.21172,72.92999,780,"C","North_Carolina_C","North_Carolina",2.49514240041787,0.827465845703879,-9.85361058869086,-5.01016433622286,32.7,1183,37.75,53.5,725.5,"BudBreak"
"APP_03_VT_A","APP_03","APP","Core",44.22097,72.92639,896,"A","Vermont_A","Vermont",2.66405968875785,1.21226678226952,-3.44541897005897,-5.80837560984597,32.1,1218,39.25,531.5,538.3,"BudBreak"
"APP_03_NC_A","APP_03","APP","Core",44.22097,72.92639,896,"A","North_Carolina_A","North_Carolina",2.66405968875785,1.21226678226952,-9.85361058869086,-5.01016433622286,32.1,1218,37.75,53.5,684.95,"BudBreak"
"APP_03_MD_C","APP_03","APP","Core",44.22097,72.92639,896,"C","Maryland_C","Maryland",2.66405968875785,1.21226678226952,-4.79104440324931,-3.53774746780395,32.1,1218,36.4,282.5,674.8,"BudBreak"
"APP_03_MD_B","APP_03","APP","Core",44.22097,72.92639,896,"B","Maryland_B","Maryland",2.66405968875785,1.21226678226952,-4.79104440324931,-3.53774746780395,32.1,1218,36.4,282.5,657.5,"BudBreak"
"APP_03_NC_B","APP_03","APP","Core",44.22097,72.92639,896,"B","North_Carolina_B","North_Carolina",2.66405968875785,1.21226678226952,-9.85361058869086,-5.01016433622286,32.1,1218,37.75,53.5,684.95,"BudBreak"
"APP_03_MD_A","APP_03","APP","Core",44.22097,72.92639,896,"A","Maryland_A","Maryland",2.66405968875785,1.21226678226952,-4.79104440324931,-3.53774746780395,32.1,1218,36.4,282.5,657.5,"BudBreak"
"APP_03_NC_D","APP_03","APP","Core",44.22097,72.92639,896,"D","North_Carolina_D","North_Carolina",2.66405968875785,1.21226678226952,-9.85361058869086,-5.01016433622286,32.1,1218,37.75,53.5,750.9,"BudBreak"
"APP_03_VT_C","APP_03","APP","Core",44.22097,72.92639,896,"C","Vermont_C","Vermont",2.66405968875785,1.21226678226952,-3.44541897005897,-5.80837560984597,32.1,1218,39.25,531.5,591.2,"BudBreak"
"APP_03_MD_D","APP_03","APP","Core",44.22097,72.92639,896,"D","Maryland_D","Maryland",2.66405968875785,1.21226678226952,-4.79104440324931,-3.53774746780395,32.1,1218,36.4,282.5,662.4,"BudBreak"
"APP_03_VT_D","APP_03","APP","Core",44.22097,72.92639,896,"D","Vermont_D","Vermont",2.66405968875785,1.21226678226952,-3.44541897005897,-5.80837560984597,32.1,1218,39.25,531.5,523.95,"BudBreak"
"APP_03_VT_E","APP_03","APP","Core",44.22097,72.92639,896,"E","Vermont_E","Vermont",2.66405968875785,1.21226678226952,-3.44541897005897,-5.80837560984597,32.1,1218,39.25,531.5,554.55,"BudBreak"
"APP_03_NC_E","APP_03","APP","Core",44.22097,72.92639,896,"E","North_Carolina_E","North_Carolina",2.66405968875785,1.21226678226952,-9.85361058869086,-5.01016433622286,32.1,1218,37.75,53.5,750.9,"BudBreak"
"APP_03_MD_E","APP_03","APP","Core",44.22097,72.92639,896,"E","Maryland_E","Maryland",2.66405968875785,1.21226678226952,-4.79104440324931,-3.53774746780395,32.1,1218,36.4,282.5,642.5,"BudBreak"
"APP_04_MD_A","APP_04","APP","Core",44.2114,72.93122,741,"A","Maryland_A","Maryland",2.48042492373757,0.667743333656948,-4.79104440324931,-3.53774746780395,32.8,1171,36.4,282.5,674.8,"BudBreak"
"APP_04_VT_C","APP_04","APP","Core",44.2114,72.93122,741,"C","Vermont_C","Vermont",2.48042492373757,0.667743333656948,-3.44541897005897,-5.80837560984597,32.8,1171,39.25,531.5,523.95,"BudBreak"
"APP_04_NC_B","APP_04","APP","Core",44.2114,72.93122,741,"B","North_Carolina_B","North_Carolina",2.48042492373757,0.667743333656948,-9.85361058869086,-5.01016433622286,32.8,1171,37.75,53.5,634.4,"BudBreak"
"APP_04_VT_B","APP_04","APP","Core",44.2114,72.93122,741,"B","Vermont_B","Vermont",2.48042492373757,0.667743333656948,-3.44541897005897,-5.80837560984597,32.8,1171,39.25,531.5,538.3,"BudBreak"
"APP_04_VT_D","APP_04","APP","Core",44.2114,72.93122,741,"D","Vermont_D","Vermont",2.48042492373757,0.667743333656948,-3.44541897005897,-5.80837560984597,32.8,1171,39.25,531.5,554.55,"BudBreak"
"APP_04_MD_B","APP_04","APP","Core",44.2114,72.93122,741,"B","Maryland_B","Maryland",2.48042492373757,0.667743333656948,-4.79104440324931,-3.53774746780395,32.8,1171,36.4,282.5,657.5,"BudBreak"
"APP_04_MD_D","APP_04","APP","Core",44.2114,72.93122,741,"D","Maryland_D","Maryland",2.48042492373757,0.667743333656948,-4.79104440324931,-3.53774746780395,32.8,1171,36.4,282.5,683.5,"BudBreak"
"APP_04_VT_A","APP_04","APP","Core",44.2114,72.93122,741,"A","Vermont_A","Vermont",2.48042492373757,0.667743333656948,-3.44541897005897,-5.80837560984597,32.8,1171,39.25,531.5,591.2,"BudBreak"
"APP_04_VT_A","APP_04","APP","Core",44.2114,72.93122,741,"A","Vermont_A","Vermont",2.48042492373757,0.667743333656948,-3.44541897005897,-5.80837560984597,32.8,1171,39.25,531.5,538.3,"BudBreak"
"APP_04_NC_C","APP_04","APP","Core",44.2114,72.93122,741,"C","North_Carolina_C","North_Carolina",2.48042492373757,0.667743333656948,-9.85361058869086,-5.01016433622286,32.8,1171,37.75,53.5,750.9,"BudBreak"
"APP_04_MD_C","APP_04","APP","Core",44.2114,72.93122,741,"C","Maryland_C","Maryland",2.48042492373757,0.667743333656948,-4.79104440324931,-3.53774746780395,32.8,1171,36.4,282.5,665.65,"BudBreak"
"APP_04_NC_A","APP_04","APP","Core",44.2114,72.93122,741,"A","North_Carolina_A","North_Carolina",2.48042492373757,0.667743333656948,-9.85361058869086,-5.01016433622286,32.8,1171,37.75,53.5,777.7,"BudBreak"
"APP_04_MD_E","APP_04","APP","Core",44.2114,72.93122,741,"E","Maryland_E","Maryland",2.48042492373757,0.667743333656948,-4.79104440324931,-3.53774746780395,32.8,1171,36.4,282.5,642.5,"BudBreak"
"APP_04_NC_E","APP_04","APP","Core",44.2114,72.93122,741,"E","North_Carolina_E","North_Carolina",2.48042492373757,0.667743333656948,-9.85361058869086,-5.01016433622286,32.8,1171,37.75,53.5,684.95,"BudBreak"
"APP_04_VT_E","APP_04","APP","Core",44.2114,72.93122,741,"E","Vermont_E","Vermont",2.48042492373757,0.667743333656948,-3.44541897005897,-5.80837560984597,32.8,1171,39.25,531.5,554.55,"BudBreak"
"APP_05_VT_E","APP_05","APP","Core",44.21034,72.93051,733,"E","Vermont_E","Vermont",2.47744129622667,0.631294836173237,-3.44541897005897,-5.80837560984597,32.9,1170,39.25,531.5,591.2,"BudBreak"
"APP_05_VT_B","APP_05","APP","Core",44.21034,72.93051,733,"B","Vermont_B","Vermont",2.47744129622667,0.631294836173237,-3.44541897005897,-5.80837560984597,32.9,1170,39.25,531.5,538.3,"BudBreak"
"APP_05_VT_D","APP_05","APP","Core",44.21034,72.93051,733,"D","Vermont_D","Vermont",2.47744129622667,0.631294836173237,-3.44541897005897,-5.80837560984597,32.9,1170,39.25,531.5,568.5,"BudBreak"
"APP_05_MD_C","APP_05","APP","Core",44.21034,72.93051,733,"C","Maryland_C","Maryland",2.47744129622667,0.631294836173237,-4.79104440324931,-3.53774746780395,32.9,1170,36.4,282.5,696.9,"BudBreak"
"APP_05_MD_E","APP_05","APP","Core",44.21034,72.93051,733,"E","Maryland_E","Maryland",2.47744129622667,0.631294836173237,-4.79104440324931,-3.53774746780395,32.9,1170,36.4,282.5,642.5,"BudBreak"
"APP_05_MD_A","APP_05","APP","Core",44.21034,72.93051,733,"A","Maryland_A","Maryland",2.47744129622667,0.631294836173237,-4.79104440324931,-3.53774746780395,32.9,1170,36.4,282.5,642.5,"BudBreak"
"APP_05_VT_C","APP_05","APP","Core",44.21034,72.93051,733,"C","Vermont_C","Vermont",2.47744129622667,0.631294836173237,-3.44541897005897,-5.80837560984597,32.9,1170,39.25,531.5,591.2,"BudBreak"
"APP_05_NC_B","APP_05","APP","Core",44.21034,72.93051,733,"B","North_Carolina_B","North_Carolina",2.47744129622667,0.631294836173237,-9.85361058869086,-5.01016433622286,32.9,1170,37.75,53.5,684.95,"BudBreak"
"APP_05_NC_D","APP_05","APP","Core",44.21034,72.93051,733,"D","North_Carolina_D","North_Carolina",2.47744129622667,0.631294836173237,-9.85361058869086,-5.01016433622286,32.9,1170,37.75,53.5,750.9,"BudBreak"
"APP_05_NC_C","APP_05","APP","Core",44.21034,72.93051,733,"C","North_Carolina_C","North_Carolina",2.47744129622667,0.631294836173237,-9.85361058869086,-5.01016433622286,32.9,1170,37.75,53.5,725.5,"BudBreak"
"APP_05_MD_B","APP_05","APP","Core",44.21034,72.93051,733,"B","Maryland_B","Maryland",2.47744129622667,0.631294836173237,-4.79104440324931,-3.53774746780395,32.9,1170,36.4,282.5,657.5,"BudBreak"
"APP_05_MD_D","APP_05","APP","Core",44.21034,72.93051,733,"D","Maryland_D","Maryland",2.47744129622667,0.631294836173237,-4.79104440324931,-3.53774746780395,32.9,1170,36.4,282.5,674.8,"BudBreak"
"APP_05_NC_E","APP_05","APP","Core",44.21034,72.93051,733,"E","North_Carolina_E","North_Carolina",2.47744129622667,0.631294836173237,-9.85361058869086,-5.01016433622286,32.9,1170,37.75,53.5,725.5,"BudBreak"
"APP_05_VT_A","APP_05","APP","Core",44.21034,72.93051,733,"A","Vermont_A","Vermont",2.47744129622667,0.631294836173237,-3.44541897005897,-5.80837560984597,32.9,1170,39.25,531.5,538.3,"BudBreak"
"APP_05_NC_A","APP_05","APP","Core",44.21034,72.93051,733,"A","North_Carolina_A","North_Carolina",2.47744129622667,0.631294836173237,-9.85361058869086,-5.01016433622286,32.9,1170,37.75,53.5,750.9,"BudBreak"
"APP_06_MD_C","APP_06","APP","Core",44.21235,72.93502,658,"C","Maryland_C","Maryland",2.24694734183514,0.40526346871024,-4.79104440324931,-3.53774746780395,33.2,1142,36.4,282.5,665.65,"BudBreak"
"APP_06_NC_A","APP_06","APP","Core",44.21235,72.93502,658,"A","North_Carolina_A","North_Carolina",2.24694734183514,0.40526346871024,-9.85361058869086,-5.01016433622286,33.2,1142,37.75,53.5,626.35,"BudBreak"
"APP_06_MD_A","APP_06","APP","Core",44.21235,72.93502,658,"A","Maryland_A","Maryland",2.24694734183514,0.40526346871024,-4.79104440324931,-3.53774746780395,33.2,1142,36.4,282.5,585.4,"BudBreak"
"APP_06_VT_D","APP_06","APP","Core",44.21235,72.93502,658,"D","Vermont_D","Vermont",2.24694734183514,0.40526346871024,-3.44541897005897,-5.80837560984597,33.2,1142,39.25,531.5,554.55,"BudBreak"
"APP_06_VT_B","APP_06","APP","Core",44.21235,72.93502,658,"B","Vermont_B","Vermont",2.24694734183514,0.40526346871024,-3.44541897005897,-5.80837560984597,33.2,1142,39.25,531.5,568.5,"BudBreak"
"APP_06_VT_A","APP_06","APP","Core",44.21235,72.93502,658,"A","Vermont_A","Vermont",2.24694734183514,0.40526346871024,-3.44541897005897,-5.80837560984597,33.2,1142,39.25,531.5,568.5,"BudBreak"
"APP_06_NC_D","APP_06","APP","Core",44.21235,72.93502,658,"D","North_Carolina_D","North_Carolina",2.24694734183514,0.40526346871024,-9.85361058869086,-5.01016433622286,33.2,1142,37.75,53.5,634.4,"BudBreak"
"APP_06_MD_E","APP_06","APP","Core",44.21235,72.93502,658,"E","Maryland_E","Maryland",2.24694734183514,0.40526346871024,-4.79104440324931,-3.53774746780395,33.2,1142,36.4,282.5,642.5,"BudBreak"
"APP_06_NC_E","APP_06","APP","Core",44.21235,72.93502,658,"E","North_Carolina_E","North_Carolina",2.24694734183514,0.40526346871024,-9.85361058869086,-5.01016433622286,33.2,1142,37.75,53.5,634.4,"BudBreak"
"APP_06_VT_C","APP_06","APP","Core",44.21235,72.93502,658,"C","Vermont_C","Vermont",2.24694734183514,0.40526346871024,-3.44541897005897,-5.80837560984597,33.2,1142,39.25,531.5,538.3,"BudBreak"
"APP_06_MD_B","APP_06","APP","Core",44.21235,72.93502,658,"B","Maryland_B","Maryland",2.24694734183514,0.40526346871024,-4.79104440324931,-3.53774746780395,33.2,1142,36.4,282.5,683.5,"BudBreak"
"APP_06_NC_B","APP_06","APP","Core",44.21235,72.93502,658,"B","North_Carolina_B","North_Carolina",2.24694734183514,0.40526346871024,-9.85361058869086,-5.01016433622286,33.2,1142,37.75,53.5,634.4,"BudBreak"
"APP_06_MD_D","APP_06","APP","Core",44.21235,72.93502,658,"D","Maryland_D","Maryland",2.24694734183514,0.40526346871024,-4.79104440324931,-3.53774746780395,33.2,1142,36.4,282.5,674.8,"BudBreak"
"APP_06_NC_C","APP_06","APP","Core",44.21235,72.93502,658,"C","North_Carolina_C","North_Carolina",2.24694734183514,0.40526346871024,-9.85361058869086,-5.01016433622286,33.2,1142,37.75,53.5,595.95,"BudBreak"
"ASC_01_NC_C","ASC_01","ASC","Core",43.43787,72.45218,883,"C","North_Carolina_C","North_Carolina",1.52556622470025,-0.222111191976986,-9.85361058869086,-5.01016433622286,33.4,936,37.75,53.5,634.4,"BudBreak"
"ASC_01_VT_B","ASC_01","ASC","Core",43.43787,72.45218,883,"B","Vermont_B","Vermont",1.52556622470025,-0.222111191976986,-3.44541897005897,-5.80837560984597,33.4,936,39.25,531.5,591.2,"BudBreak"
"ASC_01_NC_A","ASC_01","ASC","Core",43.43787,72.45218,883,"A","North_Carolina_A","North_Carolina",1.52556622470025,-0.222111191976986,-9.85361058869086,-5.01016433622286,33.4,936,37.75,53.5,595.95,"BudBreak"
"ASC_01_NC_B","ASC_01","ASC","Core",43.43787,72.45218,883,"B","North_Carolina_B","North_Carolina",1.52556622470025,-0.222111191976986,-9.85361058869086,-5.01016433622286,33.4,936,37.75,53.5,750.9,"BudBreak"
"ASC_01_VT_C","ASC_01","ASC","Core",43.43787,72.45218,883,"C","Vermont_C","Vermont",1.52556622470025,-0.222111191976986,-3.44541897005897,-5.80837560984597,33.4,936,39.25,531.5,554.55,"BudBreak"
