"plant_ID","Family","Population","Location","Region","Latitude","Longitude","Elevation","Garden","Bed","BedRow","BedCol","Rack","RackRow","RackCol","BudSet","mBed","pPC1","pPC2","gPC1","gPC2","pEXT","pDD_0","gEXT","gDD_0"
"ALB_05_NC_B","ALB_05","ALB","ME","Core",44.30182,70.83729,573,"North_Carolina","B",6,61,5,6,5,196,"North_Carolina_B",1.41420272126659,-1.30388405946336,-9.85361058869086,-5.01016433622286,34.1,968,37.75,53.5
"ALB_05_VT_B","ALB_05","ALB","ME","Core",44.30182,70.83729,573,"Vermont","B",4,13,1,4,13,271,"Vermont_B",1.41420272126659,-1.30388405946336,-3.44541897005897,-5.80837560984597,34.1,968,39.25,531.5
"ALB_05_VT_A","ALB_05","ALB","ME","Core",44.30182,70.83729,573,"Vermont","A",5,57,5,5,1,236,"Vermont_A",1.41420272126659,-1.30388405946336,-3.44541897005897,-5.80837560984597,34.1,968,39.25,531.5
"ALB_05_VT_D","ALB_05","ALB","ME","Core",44.30182,70.83729,573,"Vermont","D",5,40,3,5,12,271,"Vermont_D",1.41420272126659,-1.30388405946336,-3.44541897005897,-5.80837560984597,34.1,968,39.25,531.5
"ALB_05_MD_A","ALB_05","ALB","ME","Core",44.30182,70.83729,573,"Maryland","A",4,58,5,4,2,199,"Maryland_A",1.41420272126659,-1.30388405946336,-4.79104440324931,-3.53774746780395,34.1,968,36.4,282.5
"ALB_05_NC_D","ALB_05","ALB","ME","Core",44.30182,70.83729,573,"North_Carolina","D",4,58,5,4,2,197,"North_Carolina_D",1.41420272126659,-1.30388405946336,-9.85361058869086,-5.01016433622286,34.1,968,37.75,53.5
"ALB_05_NC_C","ALB_05","ALB","ME","Core",44.30182,70.83729,573,"North_Carolina","C",3,14,1,3,14,202,"North_Carolina_C",1.41420272126659,-1.30388405946336,-9.85361058869086,-5.01016433622286,34.1,968,37.75,53.5
"ALB_06_VT_B","ALB_06","ALB","ME","Core",44.30061,70.83641,589,"Vermont","B",4,41,3,4,13,256,"Vermont_B",1.43501009249493,-1.23908413743065,-3.44541897005897,-5.80837560984597,34,970,39.25,531.5
"ALB_06_VT_A","ALB_06","ALB","ME","Core",44.30061,70.83641,589,"Vermont","A",2,8,1,2,8,215,"Vermont_A",1.43501009249493,-1.23908413743065,-3.44541897005897,-5.80837560984597,34,970,39.25,531.5
"ALB_06_VT_E","ALB_06","ALB","ME","Core",44.30061,70.83641,589,"Vermont","E",4,42,3,4,14,197,"Vermont_E",1.43501009249493,-1.23908413743065,-3.44541897005897,-5.80837560984597,34,970,39.25,531.5
"ALB_06_VT_D","ALB_06","ALB","ME","Core",44.30061,70.83641,589,"Vermont","D",2,56,4,2,14,236,"Vermont_D",1.43501009249493,-1.23908413743065,-3.44541897005897,-5.80837560984597,34,970,39.25,531.5
"ALB_06_MD_A","ALB_06","ALB","ME","Core",44.30061,70.83641,589,"Maryland","A",4,27,2,4,13,197,"Maryland_A",1.43501009249493,-1.23908413743065,-4.79104440324931,-3.53774746780395,34,970,36.4,282.5
"ALB_06_NC_A","ALB_06","ALB","ME","Core",44.30061,70.83641,589,"North_Carolina","A",2,28,2,2,14,206,"North_Carolina_A",1.43501009249493,-1.23908413743065,-9.85361058869086,-5.01016433622286,34,970,37.75,53.5
"ALB_06_NC_B","ALB_06","ALB","ME","Core",44.30061,70.83641,589,"North_Carolina","B",4,28,2,4,14,196,"North_Carolina_B",1.43501009249493,-1.23908413743065,-9.85361058869086,-5.01016433622286,34,970,37.75,53.5
"ALB_06_NC_C","ALB_06","ALB","ME","Core",44.30061,70.83641,589,"North_Carolina","C",6,63,5,6,7,196,"North_Carolina_C",1.43501009249493,-1.23908413743065,-9.85361058869086,-5.01016433622286,34,970,37.75,53.5
"ALB_06_NC_D","ALB_06","ALB","ME","Core",44.30061,70.83641,589,"North_Carolina","D",4,41,3,4,13,197,"North_Carolina_D",1.43501009249493,-1.23908413743065,-9.85361058869086,-5.01016433622286,34,970,37.75,53.5
"ALB_06_MD_B","ALB_06","ALB","ME","Core",44.30061,70.83641,589,"Maryland","B",2,56,4,2,14,199,"Maryland_B",1.43501009249493,-1.23908413743065,-4.79104440324931,-3.53774746780395,34,970,36.4,282.5
"ALB_06_MD_C","ALB_06","ALB","ME","Core",44.30061,70.83641,589,"Maryland","C",4,28,2,4,14,201,"Maryland_C",1.43501009249493,-1.23908413743065,-4.79104440324931,-3.53774746780395,34,970,36.4,282.5
"ALB_06_MD_D","ALB_06","ALB","ME","Core",44.30061,70.83641,589,"Maryland","D",6,63,5,6,7,202,"Maryland_D",1.43501009249493,-1.23908413743065,-4.79104440324931,-3.53774746780395,34,970,36.4,282.5
"ALB_06_MD_E","ALB_06","ALB","ME","Core",44.30061,70.83641,589,"Maryland","E",3,69,5,3,13,203,"Maryland_E",1.43501009249493,-1.23908413743065,-4.79104440324931,-3.53774746780395,34,970,36.4,282.5
"ALB_06_NC_E","ALB_06","ALB","ME","Core",44.30061,70.83641,589,"North_Carolina","E",3,69,5,3,13,197,"North_Carolina_E",1.43501009249493,-1.23908413743065,-9.85361058869086,-5.01016433622286,34,970,37.75,53.5
"APP_01_MD_A","APP_01","APP","VT","Core",44.20933,72.9295,743,"Maryland","A",6,37,3,6,9,237,"Maryland_A",2.4827294004705,0.697115349838684,-4.79104440324931,-3.53774746780395,32.8,1175,36.4,282.5
"APP_01_NC_A","APP_01","APP","VT","Core",44.20933,72.9295,743,"North_Carolina","A",5,47,4,5,5,195,"North_Carolina_A",2.4827294004705,0.697115349838684,-9.85361058869086,-5.01016433622286,32.8,1175,37.75,53.5
"APP_01_NC_C","APP_01","APP","VT","Core",44.20933,72.9295,743,"North_Carolina","C",5,12,1,5,12,196,"North_Carolina_C",2.4827294004705,0.697115349838684,-9.85361058869086,-5.01016433622286,32.8,1175,37.75,53.5
"APP_01_NC_E","APP_01","APP","VT","Core",44.20933,72.9295,743,"North_Carolina","E",6,9,1,6,9,221,"North_Carolina_E",2.4827294004705,0.697115349838684,-9.85361058869086,-5.01016433622286,32.8,1175,37.75,53.5
"APP_01_VT_B","APP_01","APP","VT","Core",44.20933,72.9295,743,"Vermont","B",6,51,4,6,9,222,"Vermont_B",2.4827294004705,0.697115349838684,-3.44541897005897,-5.80837560984597,32.8,1175,39.25,531.5
"APP_01_VT_A","APP_01","APP","VT","Core",44.20933,72.9295,743,"Vermont","A",3,59,5,3,3,236,"Vermont_A",2.4827294004705,0.697115349838684,-3.44541897005897,-5.80837560984597,32.8,1175,39.25,531.5
"APP_01_VT_E","APP_01","APP","VT","Core",44.20933,72.9295,743,"Vermont","E",6,44,4,6,2,197,"Vermont_E",2.4827294004705,0.697115349838684,-3.44541897005897,-5.80837560984597,32.8,1175,39.25,531.5
"APP_01_VT_C","APP_01","APP","VT","Core",44.20933,72.9295,743,"Vermont","C",6,9,1,6,9,236,"Vermont_C",2.4827294004705,0.697115349838684,-3.44541897005897,-5.80837560984597,32.8,1175,39.25,531.5
"APP_01_VT_D","APP_01","APP","VT","Core",44.20933,72.9295,743,"Vermont","D",5,19,2,5,5,271,"Vermont_D",2.4827294004705,0.697115349838684,-3.44541897005897,-5.80837560984597,32.8,1175,39.25,531.5
"APP_01_MD_B","APP_01","APP","VT","Core",44.20933,72.9295,743,"Maryland","B",5,19,2,5,5,199,"Maryland_B",2.4827294004705,0.697115349838684,-4.79104440324931,-3.53774746780395,32.8,1175,36.4,282.5
"APP_01_MD_C","APP_01","APP","VT","Core",44.20933,72.9295,743,"Maryland","C",6,44,4,6,2,202,"Maryland_C",2.4827294004705,0.697115349838684,-4.79104440324931,-3.53774746780395,32.8,1175,36.4,282.5
"APP_01_MD_D","APP_01","APP","VT","Core",44.20933,72.9295,743,"Maryland","D",5,12,1,5,12,202,"Maryland_D",2.4827294004705,0.697115349838684,-4.79104440324931,-3.53774746780395,32.8,1175,36.4,282.5
"APP_01_MD_E","APP_01","APP","VT","Core",44.20933,72.9295,743,"Maryland","E",6,9,1,6,9,207,"Maryland_E",2.4827294004705,0.697115349838684,-4.79104440324931,-3.53774746780395,32.8,1175,36.4,282.5
"APP_02_MD_B","APP_02","APP","VT","Core",44.21172,72.92999,780,"Maryland","B",5,41,3,5,13,204,"Maryland_B",2.49514240041787,0.827465845703879,-4.79104440324931,-3.53774746780395,32.7,1183,36.4,282.5
"APP_02_MD_C","APP_02","APP","VT","Core",44.21172,72.92999,780,"Maryland","C",4,56,4,4,14,202,"Maryland_C",2.49514240041787,0.827465845703879,-4.79104440324931,-3.53774746780395,32.7,1183,36.4,282.5
"APP_02_MD_D","APP_02","APP","VT","Core",44.21172,72.92999,780,"Maryland","D",3,21,2,3,7,217,"Maryland_D",2.49514240041787,0.827465845703879,-4.79104440324931,-3.53774746780395,32.7,1183,36.4,282.5
"APP_02_MD_E","APP_02","APP","VT","Core",44.21172,72.92999,780,"Maryland","E",2,41,3,2,13,228,"Maryland_E",2.49514240041787,0.827465845703879,-4.79104440324931,-3.53774746780395,32.7,1183,36.4,282.5
"APP_02_NC_D","APP_02","APP","VT","Core",44.21172,72.92999,780,"North_Carolina","D",5,61,5,5,5,202,"North_Carolina_D",2.49514240041787,0.827465845703879,-9.85361058869086,-5.01016433622286,32.7,1183,37.75,53.5
"APP_02_NC_E","APP_02","APP","VT","Core",44.21172,72.92999,780,"North_Carolina","E",2,55,4,2,13,198,"North_Carolina_E",2.49514240041787,0.827465845703879,-9.85361058869086,-5.01016433622286,32.7,1183,37.75,53.5
"APP_02_VT_D","APP_02","APP","VT","Core",44.21172,72.92999,780,"Vermont","D",5,41,3,5,13,244,"Vermont_D",2.49514240041787,0.827465845703879,-3.44541897005897,-5.80837560984597,32.7,1183,39.25,531.5
"APP_02_NC_A","APP_02","APP","VT","Core",44.21172,72.92999,780,"North_Carolina","A",5,41,3,5,13,241,"North_Carolina_A",2.49514240041787,0.827465845703879,-9.85361058869086,-5.01016433622286,32.7,1183,37.75,53.5
"APP_02_VT_A","APP_02","APP","VT","Core",44.21172,72.92999,780,"Vermont","A",3,35,3,3,7,215,"Vermont_A",2.49514240041787,0.827465845703879,-3.44541897005897,-5.80837560984597,32.7,1183,39.25,531.5
"APP_02_VT_B","APP_02","APP","VT","Core",44.21172,72.92999,780,"Vermont","B",3,10,1,3,10,222,"Vermont_B",2.49514240041787,0.827465845703879,-3.44541897005897,-5.80837560984597,32.7,1183,39.25,531.5
"APP_02_VT_E","APP_02","APP","VT","Core",44.21172,72.92999,780,"Vermont","E",4,56,4,4,14,244,"Vermont_E",2.49514240041787,0.827465845703879,-3.44541897005897,-5.80837560984597,32.7,1183,39.25,531.5
"APP_02_VT_C","APP_02","APP","VT","Core",44.21172,72.92999,780,"Vermont","C",2,27,2,2,13,200,"Vermont_C",2.49514240041787,0.827465845703879,-3.44541897005897,-5.80837560984597,32.7,1183,39.25,531.5
"APP_02_MD_A","APP_02","APP","VT","Core",44.21172,72.92999,780,"Maryland","A",5,61,5,5,5,199,"Maryland_A",2.49514240041787,0.827465845703879,-4.79104440324931,-3.53774746780395,32.7,1183,36.4,282.5
"APP_02_NC_B","APP_02","APP","VT","Core",44.21172,72.92999,780,"North_Carolina","B",4,42,3,4,14,206,"North_Carolina_B",2.49514240041787,0.827465845703879,-9.85361058869086,-5.01016433622286,32.7,1183,37.75,53.5
"APP_02_NC_C","APP_02","APP","VT","Core",44.21172,72.92999,780,"North_Carolina","C",3,21,2,3,7,206,"North_Carolina_C",2.49514240041787,0.827465845703879,-9.85361058869086,-5.01016433622286,32.7,1183,37.75,53.5
"APP_03_MD_B","APP_03","APP","VT","Core",44.22097,72.92639,896,"Maryland","B",3,25,2,3,11,199,"Maryland_B",2.66405968875785,1.21226678226952,-4.79104440324931,-3.53774746780395,32.1,1218,36.4,282.5
"APP_03_NC_A","APP_03","APP","VT","Core",44.22097,72.92639,896,"North_Carolina","A",3,53,4,3,11,206,"North_Carolina_A",2.66405968875785,1.21226678226952,-9.85361058869086,-5.01016433622286,32.1,1218,37.75,53.5
"APP_03_NC_B","APP_03","APP","VT","Core",44.22097,72.92639,896,"North_Carolina","B",4,12,1,4,12,206,"North_Carolina_B",2.66405968875785,1.21226678226952,-9.85361058869086,-5.01016433622286,32.1,1218,37.75,53.5
"APP_03_NC_E","APP_03","APP","VT","Core",44.22097,72.92639,896,"North_Carolina","E",3,3,1,3,3,227,"North_Carolina_E",2.66405968875785,1.21226678226952,-9.85361058869086,-5.01016433622286,32.1,1218,37.75,53.5
"APP_03_VT_A","APP_03","APP","VT","Core",44.22097,72.92639,896,"Vermont","A",4,45,4,4,3,222,"Vermont_A",2.66405968875785,1.21226678226952,-3.44541897005897,-5.80837560984597,32.1,1218,39.25,531.5
"APP_03_VT_E","APP_03","APP","VT","Core",44.22097,72.92639,896,"Vermont","E",4,59,5,4,3,271,"Vermont_E",2.66405968875785,1.21226678226952,-3.44541897005897,-5.80837560984597,32.1,1218,39.25,531.5
"APP_03_VT_C","APP_03","APP","VT","Core",44.22097,72.92639,896,"Vermont","C",3,3,1,3,3,209,"Vermont_C",2.66405968875785,1.21226678226952,-3.44541897005897,-5.80837560984597,32.1,1218,39.25,531.5
"APP_03_MD_C","APP_03","APP","VT","Core",44.22097,72.92639,896,"Maryland","C",4,12,1,4,12,201,"Maryland_C",2.66405968875785,1.21226678226952,-4.79104440324931,-3.53774746780395,32.1,1218,36.4,282.5
"APP_03_VT_D","APP_03","APP","VT","Core",44.22097,72.92639,896,"Vermont","D",3,25,2,3,11,209,"Vermont_D",2.66405968875785,1.21226678226952,-3.44541897005897,-5.80837560984597,32.1,1218,39.25,531.5
"APP_04_VT_C","APP_04","APP","VT","Core",44.2114,72.93122,741,"Vermont","C",4,49,4,4,7,236,"Vermont_C",2.48042492373757,0.667743333656948,-3.44541897005897,-5.80837560984597,32.8,1171,39.25,531.5
"APP_04_VT_B","APP_04","APP","VT","Core",44.2114,72.93122,741,"Vermont","B",4,31,3,4,3,278,"Vermont_B",2.48042492373757,0.667743333656948,-3.44541897005897,-5.80837560984597,32.8,1171,39.25,531.5
"APP_04_MD_A","APP_04","APP","VT","Core",44.2114,72.93122,741,"Maryland","A",4,17,2,4,3,204,"Maryland_A",2.48042492373757,0.667743333656948,-4.79104440324931,-3.53774746780395,32.8,1171,36.4,282.5
"APP_04_MD_B","APP_04","APP","VT","Core",44.2114,72.93122,741,"Maryland","B",2,60,5,2,4,199,"Maryland_B",2.48042492373757,0.667743333656948,-4.79104440324931,-3.53774746780395,32.8,1171,36.4,282.5
"APP_04_MD_C","APP_04","APP","VT","Core",44.2114,72.93122,741,"Maryland","C",5,44,4,5,2,202,"Maryland_C",2.48042492373757,0.667743333656948,-4.79104440324931,-3.53774746780395,32.8,1171,36.4,282.5
"APP_04_NC_A","APP_04","APP","VT","Core",44.2114,72.93122,741,"North_Carolina","A",6,11,1,6,11,195,"North_Carolina_A",2.48042492373757,0.667743333656948,-9.85361058869086,-5.01016433622286,32.8,1171,37.75,53.5
"APP_04_NC_B","APP_04","APP","VT","Core",44.2114,72.93122,741,"North_Carolina","B",5,30,3,5,2,196,"North_Carolina_B",2.48042492373757,0.667743333656948,-9.85361058869086,-5.01016433622286,32.8,1171,37.75,53.5
"APP_04_NC_C","APP_04","APP","VT","Core",44.2114,72.93122,741,"North_Carolina","C",6,47,4,6,5,196,"North_Carolina_C",2.48042492373757,0.667743333656948,-9.85361058869086,-5.01016433622286,32.8,1171,37.75,53.5
"APP_04_NC_E","APP_04","APP","VT","Core",44.2114,72.93122,741,"North_Carolina","E",4,35,3,4,7,221,"North_Carolina_E",2.48042492373757,0.667743333656948,-9.85361058869086,-5.01016433622286,32.8,1171,37.75,53.5
"APP_04_VT_A","APP_04","APP","VT","Core",44.2114,72.93122,741,"Vermont","A",6,47,4,6,5,195,"Vermont_A",2.48042492373757,0.667743333656948,-3.44541897005897,-5.80837560984597,32.8,1171,39.25,531.5
"APP_04_VT_E","APP_04","APP","VT","Core",44.2114,72.93122,741,"Vermont","E",5,44,4,5,2,200,"Vermont_E",2.48042492373757,0.667743333656948,-3.44541897005897,-5.80837560984597,32.8,1171,39.25,531.5
"APP_04_VT_D","APP_04","APP","VT","Core",44.2114,72.93122,741,"Vermont","D",6,11,1,6,11,271,"Vermont_D",2.48042492373757,0.667743333656948,-3.44541897005897,-5.80837560984597,32.8,1171,39.25,531.5
"APP_04_MD_D","APP_04","APP","VT","Core",44.2114,72.93122,741,"Maryland","D",6,33,3,6,5,202,"Maryland_D",2.48042492373757,0.667743333656948,-4.79104440324931,-3.53774746780395,32.8,1171,36.4,282.5
"APP_04_MD_E","APP_04","APP","VT","Core",44.2114,72.93122,741,"Maryland","E",4,21,2,4,7,203,"Maryland_E",2.48042492373757,0.667743333656948,-4.79104440324931,-3.53774746780395,32.8,1171,36.4,282.5
"APP_05_VT_D","APP_05","APP","VT","Core",44.21034,72.93051,733,"Vermont","D",6,41,3,6,13,271,"Vermont_D",2.47744129622667,0.631294836173237,-3.44541897005897,-5.80837560984597,32.9,1170,39.25,531.5
"APP_05_VT_C","APP_05","APP","VT","Core",44.21034,72.93051,733,"Vermont","C",5,41,3,5,13,236,"Vermont_C",2.47744129622667,0.631294836173237,-3.44541897005897,-5.80837560984597,32.9,1170,39.25,531.5
"APP_05_VT_A","APP_05","APP","VT","Core",44.21034,72.93051,733,"Vermont","A",6,41,3,6,13,278,"Vermont_A",2.47744129622667,0.631294836173237,-3.44541897005897,-5.80837560984597,32.9,1170,39.25,531.5
"APP_05_MD_B","APP_05","APP","VT","Core",44.21034,72.93051,733,"Maryland","B",6,41,3,6,13,245,"Maryland_B",2.47744129622667,0.631294836173237,-4.79104440324931,-3.53774746780395,32.9,1170,36.4,282.5
"APP_05_MD_D","APP_05","APP","VT","Core",44.21034,72.93051,733,"Maryland","D",6,27,2,6,13,212,"Maryland_D",2.47744129622667,0.631294836173237,-4.79104440324931,-3.53774746780395,32.9,1170,36.4,282.5
"APP_05_NC_A","APP_05","APP","VT","Core",44.21034,72.93051,733,"North_Carolina","A",6,41,3,6,13,195,"North_Carolina_A",2.47744129622667,0.631294836173237,-9.85361058869086,-5.01016433622286,32.9,1170,37.75,53.5
"APP_05_VT_E","APP_05","APP","VT","Core",44.21034,72.93051,733,"Vermont","E",6,61,5,6,5,244,"Vermont_E",2.47744129622667,0.631294836173237,-3.44541897005897,-5.80837560984597,32.9,1170,39.25,531.5
"APP_05_MD_A","APP_05","APP","VT","Core",44.21034,72.93051,733,"Maryland","A",6,31,3,6,3,237,"Maryland_A",2.47744129622667,0.631294836173237,-4.79104440324931,-3.53774746780395,32.9,1170,36.4,282.5
"APP_05_NC_C","APP_05","APP","VT","Core",44.21034,72.93051,733,"North_Carolina","C",6,27,2,6,13,196,"North_Carolina_C",2.47744129622667,0.631294836173237,-9.85361058869086,-5.01016433622286,32.9,1170,37.75,53.5
"APP_05_NC_E","APP_05","APP","VT","Core",44.21034,72.93051,733,"North_Carolina","E",5,27,2,5,13,197,"North_Carolina_E",2.47744129622667,0.631294836173237,-9.85361058869086,-5.01016433622286,32.9,1170,37.75,53.5
"APP_05_NC_D","APP_05","APP","VT","Core",44.21034,72.93051,733,"North_Carolina","D",6,17,2,6,3,202,"North_Carolina_D",2.47744129622667,0.631294836173237,-9.85361058869086,-5.01016433622286,32.9,1170,37.75,53.5
"APP_06_MD_A","APP_06","APP","VT","Core",44.21235,72.93502,658,"Maryland","A",5,53,4,5,11,237,"Maryland_A",2.24694734183514,0.40526346871024,-4.79104440324931,-3.53774746780395,33.2,1142,36.4,282.5
"APP_06_MD_B","APP_06","APP","VT","Core",44.21235,72.93502,658,"Maryland","B",4,29,3,4,1,245,"Maryland_B",2.24694734183514,0.40526346871024,-4.79104440324931,-3.53774746780395,33.2,1142,36.4,282.5
"APP_06_MD_C","APP_06","APP","VT","Core",44.21235,72.93502,658,"Maryland","C",6,48,4,6,6,238,"Maryland_C",2.24694734183514,0.40526346871024,-4.79104440324931,-3.53774746780395,33.2,1142,36.4,282.5
"APP_06_NC_B","APP_06","APP","VT","Core",44.21235,72.93502,658,"North_Carolina","B",6,34,3,6,6,241,"North_Carolina_B",2.24694734183514,0.40526346871024,-9.85361058869086,-5.01016433622286,33.2,1142,37.75,53.5
"APP_06_NC_D","APP_06","APP","VT","Core",44.21235,72.93502,658,"North_Carolina","D",5,53,4,5,11,202,"North_Carolina_D",2.24694734183514,0.40526346871024,-9.85361058869086,-5.01016433622286,33.2,1142,37.75,53.5
"APP_06_NC_E","APP_06","APP","VT","Core",44.21235,72.93502,658,"North_Carolina","E",3,49,4,3,7,234,"North_Carolina_E",2.24694734183514,0.40526346871024,-9.85361058869086,-5.01016433622286,33.2,1142,37.75,53.5
"APP_06_MD_D","APP_06","APP","VT","Core",44.21235,72.93502,658,"Maryland","D",5,36,3,5,8,202,"Maryland_D",2.24694734183514,0.40526346871024,-4.79104440324931,-3.53774746780395,33.2,1142,36.4,282.5
"APP_06_MD_E","APP_06","APP","VT","Core",44.21235,72.93502,658,"Maryland","E",3,35,3,3,7,203,"Maryland_E",2.24694734183514,0.40526346871024,-4.79104440324931,-3.53774746780395,33.2,1142,36.4,282.5
"APP_06_VT_A","APP_06","APP","VT","Core",44.21235,72.93502,658,"Vermont","A",5,50,4,5,8,244,"Vermont_A",2.24694734183514,0.40526346871024,-3.44541897005897,-5.80837560984597,33.2,1142,39.25,531.5
"APP_06_VT_B","APP_06","APP","VT","Core",44.21235,72.93502,658,"Vermont","B",5,25,2,5,11,222,"Vermont_B",2.24694734183514,0.40526346871024,-3.44541897005897,-5.80837560984597,33.2,1142,39.25,531.5
"APP_06_VT_C","APP_06","APP","VT","Core",44.21235,72.93502,658,"Vermont","C",3,21,2,3,7,228,"Vermont_C",2.24694734183514,0.40526346871024,-3.44541897005897,-5.80837560984597,33.2,1142,39.25,531.5
"APP_06_VT_D","APP_06","APP","VT","Core",44.21235,72.93502,658,"Vermont","D",4,29,3,4,1,249,"Vermont_D",2.24694734183514,0.40526346871024,-3.44541897005897,-5.80837560984597,33.2,1142,39.25,531.5
"APP_06_VT_E","APP_06","APP","VT","Core",44.21235,72.93502,658,"Vermont","E",6,48,4,6,6,271,"Vermont_E",2.24694734183514,0.40526346871024,-3.44541897005897,-5.80837560984597,33.2,1142,39.25,531.5
"APP_06_NC_A","APP_06","APP","VT","Core",44.21235,72.93502,658,"North_Carolina","A",4,29,3,4,1,195,"North_Carolina_A",2.24694734183514,0.40526346871024,-9.85361058869086,-5.01016433622286,33.2,1142,37.75,53.5
"ASC_01_NC_A","ASC_01","ASC","VT","Core",43.43787,72.45218,883,"North_Carolina","A",2,69,5,2,13,195,"North_Carolina_A",1.52556622470025,-0.222111191976986,-9.85361058869086,-5.01016433622286,33.4,936,37.75,53.5
"ASC_01_NC_B","ASC_01","ASC","VT","Core",43.43787,72.45218,883,"North_Carolina","B",3,64,5,3,8,196,"North_Carolina_B",1.52556622470025,-0.222111191976986,-9.85361058869086,-5.01016433622286,33.4,936,37.75,53.5
"ASC_01_MD_A","ASC_01","ASC","VT","Core",43.43787,72.45218,883,"Maryland","A",2,14,1,2,14,204,"Maryland_A",1.52556622470025,-0.222111191976986,-4.79104440324931,-3.53774746780395,33.4,936,36.4,282.5
"ASC_01_MD_B","ASC_01","ASC","VT","Core",43.43787,72.45218,883,"Maryland","B",6,2,1,6,2,199,"Maryland_B",1.52556622470025,-0.222111191976986,-4.79104440324931,-3.53774746780395,33.4,936,36.4,282.5
"ASC_01_MD_C","ASC_01","ASC","VT","Core",43.43787,72.45218,883,"Maryland","C",3,64,5,3,8,217,"Maryland_C",1.52556622470025,-0.222111191976986,-4.79104440324931,-3.53774746780395,33.4,936,36.4,282.5
"ASC_01_NC_D","ASC_01","ASC","VT","Core",43.43787,72.45218,883,"North_Carolina","D",2,14,1,2,14,197,"North_Carolina_D",1.52556622470025,-0.222111191976986,-9.85361058869086,-5.01016433622286,33.4,936,37.75,53.5
"ASC_01_VT_A","ASC_01","ASC","VT","Core",43.43787,72.45218,883,"Vermont","A",5,15,2,5,1,215,"Vermont_A",1.52556622470025,-0.222111191976986,-3.44541897005897,-5.80837560984597,33.4,936,39.25,531.5
"ASC_01_VT_B","ASC_01","ASC","VT","Core",43.43787,72.45218,883,"Vermont","B",6,57,5,6,1,271,"Vermont_B",1.52556622470025,-0.222111191976986,-3.44541897005897,-5.80837560984597,33.4,936,39.25,531.5
"ASC_01_VT_C","ASC_01","ASC","VT","Core",43.43787,72.45218,883,"Vermont","C",5,36,3,5,8,236,"Vermont_C",1.52556622470025,-0.222111191976986,-3.44541897005897,-5.80837560984597,33.4,936,39.25,531.5
"ASC_01_VT_D","ASC_01","ASC","VT","Core",43.43787,72.45218,883,"Vermont","D",2,69,5,2,13,222,"Vermont_D",1.52556622470025,-0.222111191976986,-3.44541897005897,-5.80837560984597,33.4,936,39.25,531.5
"ASC_01_VT_E","ASC_01","ASC","VT","Core",43.43787,72.45218,883,"Vermont","E",5,7,1,5,7,236,"Vermont_E",1.52556622470025,-0.222111191976986,-3.44541897005897,-5.80837560984597,33.4,936,39.25,531.5
"ASC_01_MD_D","ASC_01","ASC","VT","Core",43.43787,72.45218,883,"Maryland","D",5,43,4,5,1,202,"Maryland_D",1.52556622470025,-0.222111191976986,-4.79104440324931,-3.53774746780395,33.4,936,36.4,282.5
"ASC_01_MD_E","ASC_01","ASC","VT","Core",43.43787,72.45218,883,"Maryland","E",5,50,4,5,8,207,"Maryland_E",1.52556622470025,-0.222111191976986,-4.79104440324931,-3.53774746780395,33.4,936,36.4,282.5
"ASC_02_MD_D","ASC_02","ASC","VT","Core",43.43983,72.45328,847,"Maryland","D",3,54,4,3,12,212,"Maryland_D",1.62665920360503,-0.447391983819565,-4.79104440324931,-3.53774746780395,33.6,931,36.4,282.5
"ASC_02_MD_E","ASC_02","ASC","VT","Core",43.43983,72.45328,847,"Maryland","E",2,32,3,2,4,240,"Maryland_E",1.62665920360503,-0.447391983819565,-4.79104440324931,-3.53774746780395,33.6,931,36.4,282.5
"ASC_02_VT_A","ASC_02","ASC","VT","Core",43.43983,72.45328,847,"Vermont","A",3,26,2,3,12,228,"Vermont_A",1.62665920360503,-0.447391983819565,-3.44541897005897,-5.80837560984597,33.6,931,39.25,531.5
"ASC_02_VT_C","ASC_02","ASC","VT","Core",43.43983,72.45328,847,"Vermont","C",2,18,2,2,4,236,"Vermont_C",1.62665920360503,-0.447391983819565,-3.44541897005897,-5.80837560984597,33.6,931,39.25,531.5
"ASC_02_VT_D","ASC_02","ASC","VT","Core",43.43983,72.45328,847,"Vermont","D",2,47,4,2,5,222,"Vermont_D",1.62665920360503,-0.447391983819565,-3.44541897005897,-5.80837560984597,33.6,931,39.25,531.5
"ASC_02_VT_E","ASC_02","ASC","VT","Core",43.43983,72.45328,847,"Vermont","E",6,65,5,6,9,197,"Vermont_E",1.62665920360503,-0.447391983819565,-3.44541897005897,-5.80837560984597,33.6,931,39.25,531.5
"ASC_02_NC_A","ASC_02","ASC","VT","Core",43.43983,72.45328,847,"North_Carolina","A",2,19,2,2,5,195,"North_Carolina_A",1.62665920360503,-0.447391983819565,-9.85361058869086,-5.01016433622286,33.6,931,37.75,53.5
