plant_ID,Family,Population,Location,Region,Latitude,Longitude,Elevation,Garden,Bed,BedRow,BedCol,Rack,RackRow,RackCol,BudBreak,cGDD,mBed,pPC1,pPC2,gPC1,gPC2,pEXT,pDD_0,gEXT,gDD_0
XFS_01_MD_D,XFS_01,XFS,MD,Edge,39.70285,78.93856,825,Maryland,D,3,13,1,3,13,138,662.4,Maryland_D,-2.437074363,-1.688062537,-4.791044403,-3.537747468,34.8,461,36.4,282.5
XFS_01_MD_E,XFS_01,XFS,MD,Edge,39.70285,78.93856,825,Maryland,E,6,42,3,6,14,142,679.3,Maryland_E,-2.437074363,-1.688062537,-4.791044403,-3.537747468,34.8,461,36.4,282.5
XFS_01_VT_D,XFS_01,XFS,MD,Edge,39.70285,78.93856,825,Vermont,D,6,27,2,6,13,143,568.5,Vermont_D,-2.437074363,-1.688062537,-3.44541897,-5.80837561,34.8,461,39.25,531.5
XFS_01_VT_C,XFS_01,XFS,MD,Edge,39.70285,78.93856,825,Vermont,C,6,28,2,6,14,139,538.3,Vermont_C,-2.437074363,-1.688062537,-3.44541897,-5.80837561,34.8,461,39.25,531.5
XFS_01_VT_D,XFS_01,XFS,MD,Edge,39.70285,78.93856,825,Vermont,D,6,27,2,6,13,141,554.55,Vermont_D,-2.437074363,-1.688062537,-3.44541897,-5.80837561,34.8,461,39.25,531.5
XFS_01_MD_C,XFS_01,XFS,MD,Edge,39.70285,78.93856,825,Maryland,C,2,40,3,2,12,139,665.65,Maryland_C,-2.437074363,-1.688062537,-4.791044403,-3.537747468,34.8,461,36.4,282.5
XFS_01_MD_B,XFS_01,XFS,MD,Edge,39.70285,78.93856,825,Maryland,B,6,27,2,6,13,124,579.6,Maryland_B,-2.437074363,-1.688062537,-4.791044403,-3.537747468,34.8,461,36.4,282.5
XFS_01_NC_A,XFS_01,XFS,MD,Edge,39.70285,78.93856,825,North_Carolina,A,6,55,4,6,13,122,750.9,North_Carolina_A,-2.437074363,-1.688062537,-9.853610589,-5.010164336,34.8,461,37.75,53.5
XFS_01_VT_E,XFS_01,XFS,MD,Edge,39.70285,78.93856,825,Vermont,E,2,26,2,2,12,136,523.95,Vermont_E,-2.437074363,-1.688062537,-3.44541897,-5.80837561,34.8,461,39.25,531.5
XFS_01_VT_A,XFS_01,XFS,MD,Edge,39.70285,78.93856,825,Vermont,A,5,58,5,5,2,146,591.2,Vermont_A,-2.437074363,-1.688062537,-3.44541897,-5.80837561,34.8,461,39.25,531.5
XFS_01_NC_D,XFS_01,XFS,MD,Edge,39.70285,78.93856,825,North_Carolina,D,3,31,3,3,3,117,719.7,North_Carolina_D,-2.437074363,-1.688062537,-9.853610589,-5.010164336,34.8,461,37.75,53.5
XFS_01_NC_B,XFS_01,XFS,MD,Edge,39.70285,78.93856,825,North_Carolina,B,2,54,4,2,12,111,684.95,North_Carolina_B,-2.437074363,-1.688062537,-9.853610589,-5.010164336,34.8,461,37.75,53.5
XFS_01_MD_A,XFS_01,XFS,MD,Edge,39.70285,78.93856,825,Maryland,A,3,17,2,3,3,137,657.5,Maryland_A,-2.437074363,-1.688062537,-4.791044403,-3.537747468,34.8,461,36.4,282.5
XFS_01_NC_E,XFS_01,XFS,MD,Edge,39.70285,78.93856,825,North_Carolina,E,6,56,4,6,14,111,684.95,North_Carolina_E,-2.437074363,-1.688062537,-9.853610589,-5.010164336,34.8,461,37.75,53.5
XFS_01_NC_C,XFS_01,XFS,MD,Edge,39.70285,78.93856,825,North_Carolina,C,3,13,1,3,13,122,750.9,North_Carolina_C,-2.437074363,-1.688062537,-9.853610589,-5.010164336,34.8,461,37.75,53.5
XFS_01_VT_B,XFS_01,XFS,MD,Edge,39.70285,78.93856,825,Vermont,B,3,31,3,3,3,143,568.5,Vermont_B,-2.437074363,-1.688062537,-3.44541897,-5.80837561,34.8,461,39.25,531.5
XFS_02_MD_A,XFS_02,XFS,MD,Edge,39.70614,78.93826,827,Maryland,A,2,60,5,2,4,144,687.4,Maryland_A,-2.445145364,-1.659652894,-4.791044403,-3.537747468,34.8,461,36.4,282.5
XFS_02_VT_E,XFS_02,XFS,MD,Edge,39.70614,78.93826,827,Vermont,E,3,58,5,3,2,136,523.95,Vermont_E,-2.445145364,-1.659652894,-3.44541897,-5.80837561,34.8,461,39.25,531.5
XFS_02_VT_D,XFS_02,XFS,MD,Edge,39.70614,78.93826,827,Vermont,D,3,27,2,3,13,146,591.2,Vermont_D,-2.445145364,-1.659652894,-3.44541897,-5.80837561,34.8,461,39.25,531.5
XFS_02_VT_A,XFS_02,XFS,MD,Edge,39.70614,78.93826,827,Vermont,A,6,23,2,6,9,139,538.3,Vermont_A,-2.445145364,-1.659652894,-3.44541897,-5.80837561,34.8,461,39.25,531.5
XFS_02_NC_D,XFS_02,XFS,MD,Edge,39.70614,78.93826,827,North_Carolina,D,2,60,5,2,4,105,634.4,North_Carolina_D,-2.445145364,-1.659652894,-9.853610589,-5.010164336,34.8,461,37.75,53.5
XFS_02_VT_C,XFS_02,XFS,MD,Edge,39.70614,78.93826,827,Vermont,C,4,20,2,4,6,146,591.2,Vermont_C,-2.445145364,-1.659652894,-3.44541897,-5.80837561,34.8,461,39.25,531.5
XFS_02_NC_E,XFS_02,XFS,MD,Edge,39.70614,78.93826,827,North_Carolina,E,4,48,4,4,6,111,684.95,North_Carolina_E,-2.445145364,-1.659652894,-9.853610589,-5.010164336,34.8,461,37.75,53.5
XFS_02_NC_A,XFS_02,XFS,MD,Edge,39.70614,78.93826,827,North_Carolina,A,3,55,4,3,13,122,750.9,North_Carolina_A,-2.445145364,-1.659652894,-9.853610589,-5.010164336,34.8,461,37.75,53.5
XFS_02_NC_C,XFS_02,XFS,MD,Edge,39.70614,78.93826,827,North_Carolina,C,6,37,3,6,9,111,684.95,North_Carolina_C,-2.445145364,-1.659652894,-9.853610589,-5.010164336,34.8,461,37.75,53.5
XFS_02_MD_D,XFS_02,XFS,MD,Edge,39.70614,78.93826,827,Maryland,D,6,51,4,6,9,130,613.55,Maryland_D,-2.445145364,-1.659652894,-4.791044403,-3.537747468,34.8,461,36.4,282.5
XFS_02_MD_B,XFS_02,XFS,MD,Edge,39.70614,78.93826,827,Maryland,B,3,27,2,3,13,143,683.5,Maryland_B,-2.445145364,-1.659652894,-4.791044403,-3.537747468,34.8,461,36.4,282.5
XFS_02_MD_E,XFS_02,XFS,MD,Edge,39.70614,78.93826,827,Maryland,E,4,34,3,4,6,138,662.4,Maryland_E,-2.445145364,-1.659652894,-4.791044403,-3.537747468,34.8,461,36.4,282.5
XFS_02_VT_B,XFS_02,XFS,MD,Edge,39.70614,78.93826,827,Vermont,B,6,11,1,6,11,139,538.3,Vermont_B,-2.445145364,-1.659652894,-3.44541897,-5.80837561,34.8,461,39.25,531.5
XFS_02_MD_C,XFS_02,XFS,MD,Edge,39.70614,78.93826,827,Maryland,C,5,13,1,5,13,143,683.5,Maryland_C,-2.445145364,-1.659652894,-4.791044403,-3.537747468,34.8,461,36.4,282.5
XFS_03_VT_C,XFS_03,XFS,MD,Edge,39.70361,78.94185,820,Vermont,C,5,69,5,5,13,148,601.1,Vermont_C,-2.383627738,-1.756138265,-3.44541897,-5.80837561,34.8,462,39.25,531.5
XFS_03_NC_E,XFS_03,XFS,MD,Edge,39.70361,78.94185,820,North_Carolina,E,5,69,5,5,13,111,684.95,North_Carolina_E,-2.383627738,-1.756138265,-9.853610589,-5.010164336,34.8,462,37.75,53.5
XFS_03_NC_D,XFS_03,XFS,MD,Edge,39.70361,78.94185,820,North_Carolina,D,5,33,3,5,5,122,750.9,North_Carolina_D,-2.383627738,-1.756138265,-9.853610589,-5.010164336,34.8,462,37.75,53.5
XFS_03_VT_D,XFS_03,XFS,MD,Edge,39.70361,78.94185,820,Vermont,D,4,40,3,4,12,141,554.55,Vermont_D,-2.383627738,-1.756138265,-3.44541897,-5.80837561,34.8,462,39.25,531.5
XFS_03_VT_D,XFS_03,XFS,MD,Edge,39.70361,78.94185,820,Vermont,D,4,40,3,4,12,143,568.5,Vermont_D,-2.383627738,-1.756138265,-3.44541897,-5.80837561,34.8,462,39.25,531.5
XFS_03_MD_E,XFS_03,XFS,MD,Edge,39.70361,78.94185,820,Maryland,E,5,69,5,5,13,121,564.95,Maryland_E,-2.383627738,-1.756138265,-4.791044403,-3.537747468,34.8,462,36.4,282.5
XFS_03_VT_A,XFS_03,XFS,MD,Edge,39.70361,78.94185,820,Vermont,A,6,19,2,6,5,146,591.2,Vermont_A,-2.383627738,-1.756138265,-3.44541897,-5.80837561,34.8,462,39.25,531.5
XFS_03_MD_D,XFS_03,XFS,MD,Edge,39.70361,78.94185,820,Maryland,D,6,47,4,6,5,149,715.1,Maryland_D,-2.383627738,-1.756138265,-4.791044403,-3.537747468,34.8,462,36.4,282.5
XFS_03_MD_B,XFS_03,XFS,MD,Edge,39.70361,78.94185,820,Maryland,B,4,40,3,4,12,139,665.65,Maryland_B,-2.383627738,-1.756138265,-4.791044403,-3.537747468,34.8,462,36.4,282.5
XFS_03_MD_A,XFS_03,XFS,MD,Edge,39.70361,78.94185,820,Maryland,A,5,19,2,5,5,144,687.4,Maryland_A,-2.383627738,-1.756138265,-4.791044403,-3.537747468,34.8,462,36.4,282.5
XFS_03_VT_E,XFS_03,XFS,MD,Edge,39.70361,78.94185,820,Vermont,E,2,40,3,2,12,143,568.5,Vermont_E,-2.383627738,-1.756138265,-3.44541897,-5.80837561,34.8,462,39.25,531.5
XFS_03_NC_A,XFS_03,XFS,MD,Edge,39.70361,78.94185,820,North_Carolina,A,4,40,3,4,12,104,626.35,North_Carolina_A,-2.383627738,-1.756138265,-9.853610589,-5.010164336,34.8,462,37.75,53.5
XFS_03_MD_C,XFS_03,XFS,MD,Edge,39.70361,78.94185,820,Maryland,C,2,26,2,2,12,143,683.5,Maryland_C,-2.383627738,-1.756138265,-4.791044403,-3.537747468,34.8,462,36.4,282.5
XFS_03_NC_B,XFS_03,XFS,MD,Edge,39.70361,78.94185,820,North_Carolina,B,2,26,2,2,12,111,684.95,North_Carolina_B,-2.383627738,-1.756138265,-9.853610589,-5.010164336,34.8,462,37.75,53.5
XFS_03_VT_B,XFS_03,XFS,MD,Edge,39.70361,78.94185,820,Vermont,B,5,33,3,5,5,146,591.2,Vermont_B,-2.383627738,-1.756138265,-3.44541897,-5.80837561,34.8,462,39.25,531.5
XFS_03_NC_C,XFS_03,XFS,MD,Edge,39.70361,78.94185,820,North_Carolina,C,6,33,3,6,5,118,725.5,North_Carolina_C,-2.383627738,-1.756138265,-9.853610589,-5.010164336,34.8,462,37.75,53.5
XGL_02_MD_A,XGL_02,XGL,MD,Edge,39.50541,79.27808,815,Maryland,A,2,29,3,2,1,141,674.8,Maryland_A,-2.314532813,-1.829394631,-4.791044403,-3.537747468,35,437,36.4,282.5
XGL_02_VT_D,XGL_02,XGL,MD,Edge,39.50541,79.27808,815,Vermont,D,6,21,2,6,7,146,591.2,Vermont_D,-2.314532813,-1.829394631,-3.44541897,-5.80837561,35,437,39.25,531.5
XGL_02_MD_B,XGL_02,XGL,MD,Edge,39.50541,79.27808,815,Maryland,B,6,21,2,6,7,135,642.5,Maryland_B,-2.314532813,-1.829394631,-4.791044403,-3.537747468,35,437,36.4,282.5
XGL_02_NC_D,XGL_02,XGL,MD,Edge,39.50541,79.27808,815,North_Carolina,D,2,15,2,2,1,111,684.95,North_Carolina_D,-2.314532813,-1.829394631,-9.853610589,-5.010164336,35,437,37.75,53.5
XGL_02_VT_E,XGL_02,XGL,MD,Edge,39.50541,79.27808,815,Vermont,E,6,31,3,6,3,136,523.95,Vermont_E,-2.314532813,-1.829394631,-3.44541897,-5.80837561,35,437,39.25,531.5
XGL_02_VT_A,XGL_02,XGL,MD,Edge,39.50541,79.27808,815,Vermont,A,3,31,3,3,3,148,601.1,Vermont_A,-2.314532813,-1.829394631,-3.44541897,-5.80837561,35,437,39.25,531.5
XGL_02_MD_C,XGL_02,XGL,MD,Edge,39.50541,79.27808,815,Maryland,C,6,17,2,6,3,139,665.65,Maryland_C,-2.314532813,-1.829394631,-4.791044403,-3.537747468,35,437,36.4,282.5
XGL_02_NC_B,XGL_02,XGL,MD,Edge,39.50541,79.27808,815,North_Carolina,B,6,17,2,6,3,125,777.7,North_Carolina_B,-2.314532813,-1.829394631,-9.853610589,-5.010164336,35,437,37.75,53.5
XGL_02_NC_A,XGL_02,XGL,MD,Edge,39.50541,79.27808,815,North_Carolina,A,6,49,4,6,7,104,626.35,North_Carolina_A,-2.314532813,-1.829394631,-9.853610589,-5.010164336,35,437,37.75,53.5
XGL_02_NC_C,XGL_02,XGL,MD,Edge,39.50541,79.27808,815,North_Carolina,C,3,17,2,3,3,122,750.9,North_Carolina_C,-2.314532813,-1.829394631,-9.853610589,-5.010164336,35,437,37.75,53.5
XGL_02_VT_B,XGL_02,XGL,MD,Edge,39.50541,79.27808,815,Vermont,B,2,43,4,2,1,132,501.85,Vermont_B,-2.314532813,-1.829394631,-3.44541897,-5.80837561,35,437,39.25,531.5
XGL_02_MD_D,XGL_02,XGL,MD,Edge,39.50541,79.27808,815,Maryland,D,3,17,2,3,3,149,715.1,Maryland_D,-2.314532813,-1.829394631,-4.791044403,-3.537747468,35,437,36.4,282.5
XGL_03_NC_D,XGL_03,XGL,MD,Edge,39.56346,79.27938,815,North_Carolina,D,3,54,4,3,12,105,634.4,North_Carolina_D,-2.2831938,-1.496910002,-9.853610589,-5.010164336,34.9,455,37.75,53.5
XGL_03_VT_D,XGL_03,XGL,MD,Edge,39.56346,79.27938,815,Vermont,D,3,34,3,3,6,141,554.55,Vermont_D,-2.2831938,-1.496910002,-3.44541897,-5.80837561,34.9,455,39.25,531.5
XGL_03_MD_B,XGL_03,XGL,MD,Edge,39.56346,79.27938,815,Maryland,B,3,34,3,3,6,143,683.5,Maryland_B,-2.2831938,-1.496910002,-4.791044403,-3.537747468,34.9,455,36.4,282.5
XGL_03_MD_C,XGL_03,XGL,MD,Edge,39.56346,79.27938,815,Maryland,C,2,28,2,2,14,130,613.55,Maryland_C,-2.2831938,-1.496910002,-4.791044403,-3.537747468,34.9,455,36.4,282.5
XGL_03_VT_E,XGL_03,XGL,MD,Edge,39.56346,79.27938,815,Vermont,E,2,42,3,2,14,141,554.55,Vermont_E,-2.2831938,-1.496910002,-3.44541897,-5.80837561,34.9,455,39.25,531.5
XGL_04_VT_B,XGL_04,XGL,MD,Edge,39.56291,79.28023,815,Vermont,B,4,32,3,4,4,139,538.3,Vermont_B,-2.282399307,-1.492002856,-3.44541897,-5.80837561,34.9,455,39.25,531.5
XGL_04_MD_C,XGL_04,XGL,MD,Edge,39.56291,79.28023,815,Maryland,C,5,22,2,5,8,141,674.8,Maryland_C,-2.282399307,-1.492002856,-4.791044403,-3.537747468,34.9,455,36.4,282.5
XGL_04_NC_C,XGL_04,XGL,MD,Edge,39.56291,79.28023,815,North_Carolina,C,2,10,1,2,10,111,684.95,North_Carolina_C,-2.282399307,-1.492002856,-9.853610589,-5.010164336,34.9,455,37.75,53.5
XGL_04_NC_E,XGL_04,XGL,MD,Edge,39.56291,79.28023,815,North_Carolina,E,6,23,2,6,9,122,750.9,North_Carolina_E,-2.282399307,-1.492002856,-9.853610589,-5.010164336,34.9,455,37.75,53.5
XGL_04_VT_C,XGL_04,XGL,MD,Edge,39.56291,79.28023,815,Vermont,C,6,37,3,6,9,146,591.2,Vermont_C,-2.282399307,-1.492002856,-3.44541897,-5.80837561,34.9,455,39.25,531.5
XGL_04_VT_D,XGL_04,XGL,MD,Edge,39.56291,79.28023,815,Vermont,D,3,42,3,3,14,143,568.5,Vermont_D,-2.282399307,-1.492002856,-3.44541897,-5.80837561,34.9,455,39.25,531.5
XGL_04_MD_B,XGL_04,XGL,MD,Edge,39.56291,79.28023,815,Maryland,B,3,42,3,3,14,143,683.5,Maryland_B,-2.282399307,-1.492002856,-4.791044403,-3.537747468,34.9,455,36.4,282.5
XGL_04_MD_D,XGL_04,XGL,MD,Edge,39.56291,79.28023,815,Maryland,D,2,10,1,2,10,143,683.5,Maryland_D,-2.282399307,-1.492002856,-4.791044403,-3.537747468,34.9,455,36.4,282.5
XGL_04_MD_E,XGL_04,XGL,MD,Edge,39.56291,79.28023,815,Maryland,E,6,51,4,6,9,145,693.8,Maryland_E,-2.282399307,-1.492002856,-4.791044403,-3.537747468,34.9,455,36.4,282.5
XGL_04_VT_A,XGL_04,XGL,MD,Edge,39.56291,79.28023,815,Vermont,A,6,61,5,6,5,136,523.95,Vermont_A,-2.282399307,-1.492002856,-3.44541897,-5.80837561,34.9,455,39.25,531.5
XGL_04_NC_A,XGL_04,XGL,MD,Edge,39.56291,79.28023,815,North_Carolina,A,3,42,3,3,14,104,626.35,North_Carolina_A,-2.282399307,-1.492002856,-9.853610589,-5.010164336,34.9,455,37.75,53.5
XGL_04_MD_A,XGL_04,XGL,MD,Edge,39.56291,79.28023,815,Maryland,A,4,18,2,4,4,144,687.4,Maryland_A,-2.282399307,-1.492002856,-4.791044403,-3.537747468,34.9,455,36.4,282.5
XGL_05_NC_A,XGL_05,XGL,MD,Edge,39.56215,79.27727,809,North_Carolina,A,2,21,2,2,7,101,604.35,North_Carolina_A,-2.299867774,-1.535784359,-9.853610589,-5.010164336,34.9,454,37.75,53.5
XGL_05_VT_E,XGL_05,XGL,MD,Edge,39.56215,79.27727,809,Vermont,E,4,25,2,4,11,150,610.9,Vermont_E,-2.299867774,-1.535784359,-3.44541897,-5.80837561,34.9,454,39.25,531.5
XGL_05_VT_D,XGL_05,XGL,MD,Edge,39.56215,79.27727,809,Vermont,D,2,49,4,2,7,146,591.2,Vermont_D,-2.299867774,-1.535784359,-3.44541897,-5.80837561,34.9,454,39.25,531.5
XGL_05_MD_C,XGL_05,XGL,MD,Edge,39.56215,79.27727,809,Maryland,C,4,39,3,4,11,139,665.65,Maryland_C,-2.299867774,-1.535784359,-4.791044403,-3.537747468,34.9,454,36.4,282.5
XGL_05_MD_B,XGL_05,XGL,MD,Edge,39.56215,79.27727,809,Maryland,B,2,49,4,2,7,133,629.9,Maryland_B,-2.299867774,-1.535784359,-4.791044403,-3.537747468,34.9,454,36.4,282.5
XGL_05_NC_B,XGL_05,XGL,MD,Edge,39.56215,79.27727,809,North_Carolina,B,4,53,4,4,11,122,750.9,North_Carolina_B,-2.299867774,-1.535784359,-9.853610589,-5.010164336,34.9,454,37.75,53.5
XGL_05_NC_C,XGL_05,XGL,MD,Edge,39.56215,79.27727,809,North_Carolina,C,3,11,1,3,11,111,684.95,North_Carolina_C,-2.299867774,-1.535784359,-9.853610589,-5.010164336,34.9,454,37.75,53.5
XPK_01_VT_A,XPK_01,XPK,WV,Edge,38.56175,79.49467,1340,Vermont,A,5,36,3,5,8,136,523.95,Vermont_A,-1.350578615,0.464157659,-3.44541897,-5.80837561,32.3,541,39.25,531.5
XPK_01_MD_A,XPK_01,XPK,WV,Edge,38.56175,79.49467,1340,Maryland,A,6,54,4,6,12,141,674.8,Maryland_A,-1.350578615,0.464157659,-4.791044403,-3.537747468,32.3,541,36.4,282.5
XPK_01_VT_B,XPK_01,XPK,WV,Edge,38.56175,79.49467,1340,Vermont,B,6,26,2,6,12,141,554.55,Vermont_B,-1.350578615,0.464157659,-3.44541897,-5.80837561,32.3,541,39.25,531.5
XPK_01_MD_D,XPK_01,XPK,WV,Edge,38.56175,79.49467,1340,Maryland,D,5,22,2,5,8,143,683.5,Maryland_D,-1.350578615,0.464157659,-4.791044403,-3.537747468,32.3,541,36.4,282.5
XPK_01_NC_D,XPK_01,XPK,WV,Edge,38.56175,79.49467,1340,North_Carolina,D,6,54,4,6,12,122,750.9,North_Carolina_D,-1.350578615,0.464157659,-9.853610589,-5.010164336,32.3,541,37.75,53.5
XPK_01_MD_E,XPK_01,XPK,WV,Edge,38.56175,79.49467,1340,Maryland,E,6,29,3,6,1,145,693.8,Maryland_E,-1.350578615,0.464157659,-4.791044403,-3.537747468,32.3,541,36.4,282.5
XPK_01_VT_C,XPK_01,XPK,WV,Edge,38.56175,79.49467,1340,Vermont,C,6,15,2,6,1,141,554.55,Vermont_C,-1.350578615,0.464157659,-3.44541897,-5.80837561,32.3,541,39.25,531.5
XPK_01_NC_C,XPK_01,XPK,WV,Edge,38.56175,79.49467,1340,North_Carolina,C,5,22,2,5,8,105,634.4,North_Carolina_C,-1.350578615,0.464157659,-9.853610589,-5.010164336,32.3,541,37.75,53.5
XPK_01_NC_E,XPK_01,XPK,WV,Edge,38.56175,79.49467,1340,North_Carolina,E,6,43,4,6,1,105,634.4,North_Carolina_E,-1.350578615,0.464157659,-9.853610589,-5.010164336,32.3,541,37.75,53.5
XPK_01_VT_C,XPK_01,XPK,WV,Edge,38.56175,79.49467,1340,Vermont,C,6,15,2,6,1,143,568.5,Vermont_C,-1.350578615,0.464157659,-3.44541897,-5.80837561,32.3,541,39.25,531.5
XPK_02_VT_B,XPK_02,XPK,WV,Edge,38.56417,79.49506,1364,Vermont,B,3,13,1,3,13,146,591.2,Vermont_B,-1.331143107,0.677464741,-3.44541897,-5.80837561,32.2,552,39.25,531.5
XPK_02_NC_A,XPK_02,XPK,WV,Edge,38.56417,79.49506,1364,North_Carolina,A,3,43,4,3,1,118,725.5,North_Carolina_A,-1.331143107,0.677464741,-9.853610589,-5.010164336,32.2,552,37.75,53.5
XPK_02_MD_A,XPK_02,XPK,WV,Edge,38.56417,79.49506,1364,Maryland,A,5,58,5,5,2,144,687.4,Maryland_A,-1.331143107,0.677464741,-4.791044403,-3.537747468,32.2,552,36.4,282.5
XPK_02_VT_D,XPK_02,XPK,WV,Edge,38.56417,79.49506,1364,Vermont,D,3,15,2,3,1,143,568.5,Vermont_D,-1.331143107,0.677464741,-3.44541897,-5.80837561,32.2,552,39.25,531.5
XPK_02_NC_E,XPK_02,XPK,WV,Edge,38.56417,79.49506,1364,North_Carolina,E,2,41,3,2,13,111,684.95,North_Carolina_E,-1.331143107,0.677464741,-9.853610589,-5.010164336,32.2,552,37.75,53.5
XPK_02_MD_D,XPK_02,XPK,WV,Edge,38.56417,79.49506,1364,Maryland,D,2,54,4,2,12,124,579.6,Maryland_D,-1.331143107,0.677464741,-4.791044403,-3.537747468,32.2,552,36.4,282.5
XPK_02_NC_D,XPK_02,XPK,WV,Edge,38.56417,79.49506,1364,North_Carolina,D,5,58,5,5,2,122,750.9,North_Carolina_D,-1.331143107,0.677464741,-9.853610589,-5.010164336,32.2,552,37.75,53.5
XPK_02_VT_C,XPK_02,XPK,WV,Edge,38.56417,79.49506,1364,Vermont,C,2,55,4,2,13,146,591.2,Vermont_C,-1.331143107,0.677464741,-3.44541897,-5.80837561,32.2,552,39.25,531.5
XPK_02_MD_B,XPK_02,XPK,WV,Edge,38.56417,79.49506,1364,Maryland,B,3,15,2,3,1,149,715.1,Maryland_B,-1.331143107,0.677464741,-4.791044403,-3.537747468,32.2,552,36.4,282.5
XPK_02_MD_C,XPK_02,XPK,WV,Edge,38.56417,79.49506,1364,Maryland,C,5,52,4,5,10,143,683.5,Maryland_C,-1.331143107,0.677464741,-4.791044403,-3.537747468,32.2,552,36.4,282.5
XPK_02_VT_A,XPK_02,XPK,WV,Edge,38.56417,79.49506,1364,Vermont,A,2,26,2,2,12,143,568.5,Vermont_A,-1.331143107,0.677464741,-3.44541897,-5.80837561,32.2,552,39.25,531.5
XPK_02_MD_E,XPK_02,XPK,WV,Edge,38.56417,79.49506,1364,Maryland,E,2,27,2,2,13,145,693.8,Maryland_E,-1.331143107,0.677464741,-4.791044403,-3.537747468,32.2,552,36.4,282.5
XPK_03_NC_C,XPK_03,XPK,WV,Edge,38.57069,79.49226,1309,North_Carolina,C,5,57,5,5,1,105,634.4,North_Carolina_C,-1.376792377,0.486856821,-9.853610589,-5.010164336,32.4,539,37.75,53.5
XPK_03_MD_A,XPK_03,XPK,WV,Edge,38.57069,79.49226,1309,Maryland,A,5,17,2,5,3,144,687.4,Maryland_A,-1.376792377,0.486856821,-4.791044403,-3.537747468,32.4,539,36.4,282.5
XPK_03_VT_E,XPK_03,XPK,WV,Edge,38.57069,79.49226,1309,Vermont,E,3,67,5,3,11,141,554.55,Vermont_E,-1.376792377,0.486856821,-3.44541897,-5.80837561,32.4,539,39.25,531.5
XPK_03_MD_D,XPK_03,XPK,WV,Edge,38.57069,79.49226,1309,Maryland,D,5,57,5,5,1,149,715.1,Maryland_D,-1.376792377,0.486856821,-4.791044403,-3.537747468,32.4,539,36.4,282.5
XPK_03_MD_C,XPK_03,XPK,WV,Edge,38.57069,79.49226,1309,Maryland,C,5,4,1,5,4,143,683.5,Maryland_C,-1.376792377,0.486856821,-4.791044403,-3.537747468,32.4,539,36.4,282.5
XPK_03_MD_B,XPK_03,XPK,WV,Edge,38.57069,79.49226,1309,Maryland,B,6,63,5,6,7,141,674.8,Maryland_B,-1.376792377,0.486856821,-4.791044403,-3.537747468,32.4,539,36.4,282.5
XPK_03_VT_B,XPK_03,XPK,WV,Edge,38.57069,79.49226,1309,Vermont,B,5,31,3,5,3,146,591.2,Vermont_B,-1.376792377,0.486856821,-3.44541897,-5.80837561,32.4,539,39.25,531.5
XPK_03_NC_E,XPK_03,XPK,WV,Edge,38.57069,79.49226,1309,North_Carolina,E,3,65,5,3,9,111,684.95,North_Carolina_E,-1.376792377,0.486856821,-9.853610589,-5.010164336,32.4,539,37.75,53.5
XPK_03_NC_B,XPK_03,XPK,WV,Edge,38.57069,79.49226,1309,North_Carolina,B,5,4,1,5,4,122,750.9,North_Carolina_B,-1.376792377,0.486856821,-9.853610589,-5.010164336,32.4,539,37.75,53.5
XPK_03_VT_D,XPK_03,XPK,WV,Edge,38.57069,79.49226,1309,Vermont,D,2,8,1,2,8,146,591.2,Vermont_D,-1.376792377,0.486856821,-3.44541897,-5.80837561,32.4,539,39.25,531.5
XPK_03_VT_C,XPK_03,XPK,WV,Edge,38.57069,79.49226,1309,Vermont,C,3,65,5,3,9,146,591.2,Vermont_C,-1.376792377,0.486856821,-3.44541897,-5.80837561,32.4,539,39.25,531.5
XPK_03_MD_E,XPK_03,XPK,WV,Edge,38.57069,79.49226,1309,Maryland,E,3,65,5,3,9,145,693.8,Maryland_E,-1.376792377,0.486856821,-4.791044403,-3.537747468,32.4,539,36.4,282.5
XPK_03_VT_A,XPK_03,XPK,WV,Edge,38.57069,79.49226,1309,Vermont,A,3,14,1,3,14,146,591.2,Vermont_A,-1.376792377,0.486856821,-3.44541897,-5.80837561,32.4,539,39.25,531.5
XPK_03_NC_D,XPK_03,XPK,WV,Edge,38.57069,79.49226,1309,North_Carolina,D,5,31,3,5,3,111,684.95,North_Carolina_D,-1.376792377,0.486856821,-9.853610589,-5.010164336,32.4,539,37.75,53.5
XPK_04_MD_D,XPK_04,XPK,WV,Edge,38.56457,79.49476,1360,Maryland,D,3,33,3,3,5,143,683.5,Maryland_D,-1.286979127,0.605847882,-4.791044403,-3.537747468,32.2,551,36.4,282.5
XPK_04_VT_B,XPK_04,XPK,WV,Edge,38.56457,79.49476,1360,Vermont,B,2,4,1,2,4,139,538.3,Vermont_B,-1.286979127,0.605847882,-3.44541897,-5.80837561,32.2,551,39.25,531.5
XPK_04_MD_E,XPK_04,XPK,WV,Edge,38.56457,79.49476,1360,Maryland,E,5,68,5,5,12,135,642.5,Maryland_E,-1.286979127,0.605847882,-4.791044403,-3.537747468,32.2,551,36.4,282.5
XPK_04_MD_A,XPK_04,XPK,WV,Edge,38.56457,79.49476,1360,Maryland,A,6,67,5,6,11,144,687.4,Maryland_A,-1.286979127,0.605847882,-4.791044403,-3.537747468,32.2,551,36.4,282.5
